,title,question,answer,type,gen_answer,probs,rouge_l,cos_sim,ppl
81,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What prestigious school did Jean Prévost attend in Paris to prepare for the École normale supérieure?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Lycée Henri-IV.,entity,Lycée Henri-IV,0.85546875,1.0,0.9863434433937073,3.8333918047584103
82,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was one of William Carlos Williams' roles at Passaic General Hospital?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Chief of pediatrics,entity,Chief of Pediatrics,0.75390625,1.0,0.9999999403953552,1.5307858790942768
84,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was NRC Handelsblad first published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1 October 1970,entity,1 November 1970,0.7890625,0.6666666666666666,0.9420831203460693,2.1503379159523
85,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who were the main scriptwriters for 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Tex de Wit and Pieter Jouke.,entity,Arjen Lubach and Pieter Jouke,0.51171875,0.6,0.6894809007644653,45.97625189374871
86,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When did 'Zondag met Lubach' first air and when did it end?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",It aired between 2014 and 2021.,entity,It first aired in 2014 and ended in 2020.,0.7421875,0.4444444444444444,0.7281328439712524,1.8609623567052476
87,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the district name where Feusisberg is situated?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Höfe District,entity,Andermannsdorf,0.37109375,0.0,0.1347844898700714,84.563269020706
89,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What show succeeded 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",De Avondshow met Arjen Lubach.,entity,Een man zoals hij.,0.74609375,0.0,0.26516595482826233,2.962215594511149
90,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What term is used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",beide Appenzell,entity,Bezirk Appenzell,0.76953125,0.5,0.6845694780349731,1.6812393840022961
94,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What significant event involving local peasants occurred in Thurgau in 1524?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",entity,The event involved the peasants occupying the monastery at Rosenzhausen.,0.486328125,0.3,0.3606082499027252,5.198850274067211
97,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What led to the division of Appenzell into Innerrhoden and Ausserrhoden?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Swiss Reformation,entity,The Reformation and the resulting religious divisions within the canton.,0.73828125,0.2,0.6426873207092285,4.883867859070157
116,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the full former name of NRC?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NRC Handelsblad,entity,NRC Handelsblad,0.94140625,1.0,1.0,1.0691827068641655
118,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",A Dutch weekly satirical television programme.,entity,A Dutch satirical television programme.,0.671875,1.0,0.949130117893219,2.4944356219791146
119,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many districts is Thurgau composed of?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",5,entity,5,0.9375,1.0,1.0,1.0670964973669717
121,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where was 'Zondag met Lubach' recorded?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",In the main auditorium of the Theater Bellevue in Amsterdam.,entity,"Not specified, but it is a Dutch satirical television programme.",0.59765625,0.0,0.19964995980262756,4.922172509432291
122,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was Ben Black Elk's father?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Black Elk,entity,Black Elk,0.8984375,1.0,1.0000001192092896,1.123232779060432
123,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which part of Switzerland is Thurgau located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Eastern Switzerland,entity,Eastern Switzerland,0.765625,1.0,1.0,1.3404009022489867
124,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who acquired NRC Media group in 2015?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Mediahuis,entity,Mediahuis,0.83203125,1.0,1.0,1.2628845596643112
125,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What role is Ben Black Elk known as in relation to Mount Rushmore?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","the ""fifth face"" of Mount Rushmore",entity,A 'Spirit Guide',0.58203125,0.0,0.13553732633590698,5.84522448197963
126,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are the names of the two newspapers that merged to form NRC Handelsblad?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,entity,Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,0.95703125,1.0,1.0000001192092896,1.0616395443695217
127,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who presented 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Arjen Lubach.,entity,Arjen Lubach.,0.96875,1.0,0.9999998807907104,1.0319953287303012
128,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what book did Ben Black Elk serve as an interpreter for his father's interviews?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Black Elk Speaks,entity,"Not specified, but he likely served as an interpreter for interviews about his father and Lakota culture",0.74609375,0.0,0.3649557828903198,2321.572414611057
147,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What natural disaster struck New Providence in 1860?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",a tornado,entity,A hurricane.,0.0771484375,0.5,0.5024852752685547,139.42126035437516
148,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Are the memberships at the American Academy of Arts and Letters permanent?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Yes, memberships are elected for lifetime appointments.",entity,"No, the memberships are for life or until resignation or death.",0.400390625,0.2727272727272727,0.5492998957633972,36.37020880080945
151,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many members does the American Academy of Arts and Letters have?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",300 members.,entity,250 members.,0.43359375,0.5,0.8224982023239136,7.865609273944892
152,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What types of exhibits does the American Academy of Arts and Letters showcase?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",entity,"Exhibits of American and European art, including paintings, sculptures, and prints, as well as rotating exhibitions.",0.60546875,0.3125,0.6939070820808411,3.8634574693135315
154,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the population of Lenox, Massachusetts as of the 2020 census?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","5,095",entity,"5,078",0.5859375,0.5,0.9103091955184937,3.5731140554059015
155,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which county is New Providence located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Hardin County,entity,Baldwin County,0.306640625,0.5,0.5320278406143188,123.03883041717654
158,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What group of colleges is Smith College a member of?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College is a member of the historic Seven Sisters colleges.,entity,"The Five Colleges, a group of five institutions of higher education in the Pioneer Valley of Massachusetts.",0.80078125,0.23529411764705882,0.42196470499038696,3.1779934275388384
159,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the Five College Consortium and what role does Smith College play in it?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","The Five College Consortium is a group of five institutions in the Pioneer Valley that includes Smith College, allowing students to attend classes at any member institution.",entity,"The Five College Consortium is a group of five institutions in the Pioneer Valley of Massachusetts that cooperate to offer shared courses, joint degrees, and other academic opportunities. Smith College is one of the five institutions, along with Amherst College, Hampshire College,",0.66015625,0.42857142857142855,0.8951565027236938,2.1005253917803293
165,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which two villages are included within the town of Lenox, Massachusetts?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",New Lenox and Lenoxdale,entity,New Lenox and Lenoxdale,0.82421875,1.0,1.0,1.2384581611457606
166,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the primary goal of the American Academy of Arts and Letters?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","To foster, assist, and sustain excellence in American literature, music, and art.",entity,"To foster, assist, and sustain excellence in literature, journalism, theatre, dance, film, and visual arts.",0.87109375,0.6666666666666666,0.7555534839630127,1.2690660674685372
167,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are the names of two major cultural institutions located in Lenox?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Shakespeare & Company and Tanglewood,entity,The Kripalu Center for Yoga & Health and Shakespeare & Company,0.87890625,0.2222222222222222,0.4426953196525574,1.3377854866849617
169,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which social movement was Grinnell College known as the center for?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Social Gospel reform movement,entity,The abolition of slavery,0.47265625,0.25,0.4349392056465149,32.09659661306934
179,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What notable firsts occurred at Grinnell College in terms of sports?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The first intercollegiate football and baseball games west of the Mississippi were played there,entity,The first intercollegiate football game west of the Mississippi River and the first women's basketball game,0.7421875,0.5294117647058824,0.7409203052520752,3.1043752890810343
183,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What happened to much of New Providence's business district in 1910?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",It burned in a fire.,entity,It burned down.,0.6328125,0.6666666666666666,0.8131650686264038,1.882898792081917
184,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are some notable features on the Smith College campus?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Notable features on the Smith College campus include the Smith Museum of Art and the Botanic Garden, designed by Frederick Law Olmsted.",entity,"Notable features on the Smith College campus include the Smith College Museum of Art, the Botanic Garden of Smith College, and the George Walter Vincent Smith Art Museum.",0.8046875,0.5714285714285714,0.8447768688201904,1.7550546569602985
188,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where is the headquarters of the American Academy of Arts and Letters located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","In the Washington Heights neighborhood of Manhattan, New York City.",entity,"Columbus Circle in Manhattan, New York City.",0.68359375,0.7142857142857143,0.7126108407974243,1.988737469582292
189,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is unique about Smith College's academic structure?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Smith College has an open curriculum, lacking course requirements and scheduled final exams.",entity,Smith College is the only college in the Five Colleges consortium that is exclusively for women.,0.54296875,0.125,0.43301528692245483,5.754602676005731
226,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Smith College the first women's college to offer?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College was the first historically women's college to offer an undergraduate engineering degree.,entity,"The Smith College School for Social Work, the first graduate social work program in the United States, and full-time programs in engineering",0.69921875,0.21739130434782608,0.5878646373748779,2.916290698438084
228,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Smith College chartered and by whom?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College was chartered in 1871 by Sophia Smith.,entity,Smith College was chartered in 1871 by Sophia Smith.,0.9453125,1.0,0.9999998807907104,1.0744160919713373
229,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Grinnell College founded?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1846,entity,"December 26, 1846",0.515625,0.3333333333333333,0.7510057687759399,5.363879496843748
