,title,question,answer,type,gen_answer
22,Adrienne Monnier,Who painted Anna de Noailles' portrait?,"Antonio de la Gandara, Ignacio Zuloaga, Kees van Dongen, Jacques Émile Blanche, and Philip de László",domain,I am unable to verify who painted Anna de Noailles' portrait.
23,Adrienne Monnier,When was Djuna Barnes born?,"June 12, 1892",domain,"Djuna Barnes was born on June 12, 1892."
24,Adrienne Monnier,What was the name of the university where T.S. Eliot was a visiting scholar when he wrote 'The Cocktail Party'?,Institute for Advanced Study,domain,"T.S. Eliot was a visiting scholar at Merton College, Oxford University, when he wrote 'The Cocktail Party'."
25,Adrienne Monnier,What was the title of T.S. Eliot's essay that introduced the concept of 'unified sensibility'?,The Metaphysical Poets,domain,I am unable to verify the title of T.S. Eliot's essay that introduced the concept of 'unified sensibility'.
26,Adrienne Monnier,"Who accused T.S. Eliot of anti-Semitism in his book 'T.S. Eliot, Anti-Semitism, and Literary Form'?",Anthony Julius,domain,"The book ""T.S. Eliot, Anti-Semitism, and Literary Form"" was written by Anthony Julius."
27,Adrienne Monnier,What was the title of T.S. Eliot's poem that was considered outlandish at the time of its publication?,The Love Song of J. Alfred Prufrock,domain,"I'm not aware of any specific T.S. Eliot poem that was widely considered outlandish at the time of its publication. However, I can tell you about one of his most famous and provocative poems, which might fit the description.

The"
28,Adrienne Monnier,Who was T.S. Eliot's friend and fellow writer that he met in Paris in 1920?,James Joyce,domain,Ezra Pound was T.S. Eliot's friend and fellow writer that he met in Paris in 1920.
29,Adrienne Monnier,What was the title of T.S. Eliot's play that was performed in 1934 for the benefit of churches in the Diocese of London?,The Rock,domain,"The title of T.S. Eliot's play that was performed in 1934 for the benefit of churches in the Diocese of London is ""Murder in the Cathedral""."
30,Adrienne Monnier,Who was the composer that set six of T.S. Eliot's poems to music in a work titled 'Practical Cats'?,Alan Rawsthorne,domain,"The composer who set six of T.S. Eliot's poems to music in a work titled ""Old Possum's Book of Practical Cats"" is Andrew Lloyd Webber."
31,Adrienne Monnier,What award did Anna de Noailles receive in 1921?,Grand Prix of the Académie Française,domain,I am unable to verify what award Anna de Noailles received in 1921.
32,Adrienne Monnier,When was Anna de Noailles born?,15 November 1876,domain,"Anna de Noailles was born on April 15, 1882."
33,Adrienne Monnier,What was Anna de Noailles' descent?,"Romanian, Greek and Bulgarian",domain,Anna de Noailles was a French poet and novelist. She was born on 15 November 1882 and died on 25 April 1933. Anna de Noailles was of noble descent. She was a member of the House of Noailles
34,Adrienne Monnier,Who did Anna de Noailles marry?,Mathieu Fernand Frédéric Pascal de Noailles,domain,Anna de Noailles married Baron Henri de Noailles.
35,Adrienne Monnier,What was Anna de Noailles' profession?,"Writer, poet and socialist feminist",domain,Anna de Noailles was a French poet and writer.
36,Adrienne Monnier,What was the title of T.S. Eliot's play that was first produced in London's West End in 1981?,Cats,domain,I am unable to verify the title of T.S. Eliot's play that was first produced in London's West End in 1981.
37,Adrienne Monnier,When did Anna de Noailles die?,30 April 1933,domain,"Anna de Noailles died on April 30, 1933."
38,Adrienne Monnier,Where did T.S. Eliot move to in 1914?,England,domain,"T.S. Eliot moved to Lausanne, Switzerland in 1914, but then moved to Paris in the same year."
39,Adrienne Monnier,What was the name of the award that T.S. Eliot received in 1948?,Nobel Prize in Literature,domain,T.S. Eliot received the Order of Merit in 1948.
40,Adrienne Monnier,What was the name of Djuna Barnes's paternal grandmother?,Zadel Barnes,domain,I do not have information about Djuna Barnes's paternal grandmother.
41,Adrienne Monnier,Where did Jane Heap complete her high school education?,"Topeka, Kansas",domain,I do not have information about a person named Jane Heap completing her high school education.
42,Adrienne Monnier,Where was Djuna Barnes born?,"A log cabin on Storm King Mountain, near Cornwall-on-Hudson, New York",domain,"Djuna Barnes was born in Cornwall-on-Hudson, New York, USA."
43,Adrienne Monnier,What was the name of Djuna Barnes's first novel?,Ryder,domain,Djuna Barnes's first novel was 'Ryder' published in 1928.
44,Adrienne Monnier,In what year was Creatures in an Alphabet published?,1982,domain,"I'm not aware of information regarding a publication called ""Creatures in an Alphabet."" If you have more context or details about the publication, I would be happy to try and help you further."
45,Adrienne Monnier,In what year was Ryder published?,1928,domain,"I can't verify the year that the name ""Ryder"" was published. Can you provide more context or information about the ""Ryder"" you're referring to?"
46,Adrienne Monnier,Who was Djuna Barnes's partner in Paris?,Thelma Wood,domain,"Djuna Barnes was known to have had a romantic relationship with Thelma Wood in the 1920s, but more famously with Thelma's friend, and fellow artist, Thelma's ex,  Thelma's friend"
47,Adrienne Monnier,What was the name of Djuna Barnes's most famous novel?,Nightwood,domain,Djuna Barnes's most famous novel is 'Nightwood'.
48,Adrienne Monnier,In what year was Nightwood published?,1936,domain,"""Nightwood"" by Djuna Barnes was published in 1936."
49,Adrienne Monnier,What was the name of Djuna Barnes's verse play?,The Antiphon,domain,I'm not aware of any information on a verse play by Djuna Barnes.
50,Adrienne Monnier,In what year was The Antiphon published?,1958,domain,"I am unable to verify the publication year of ""The Antiphon""."
51,Adrienne Monnier,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,entity,Sylvia Beach was born Sylvia Wade.
52,Adrienne Monnier,What was the name of Djuna Barnes's last book?,Creatures in an Alphabet,domain,Djuna Barnes's last book was 'Spillway' which was published in 1962.
53,Adrienne Monnier,What movement is William Carlos Williams closely associated with?,Modernism and imagism,entity,William Carlos Williams is closely associated with the Imagist movement.
54,Adrienne Monnier,Who introduced T.S. Eliot to Vivienne Haigh-Wood?,Scofield Thayer,domain,I cannot verify who introduced T.S. Eliot to Vivienne Haigh-Wood.
55,Adrienne Monnier,What was the name of the bookstore that was named after Djuna Barnes?,Djuna Books,domain,I am unable to verify the name of the bookstore named after Djuna Barnes.
56,Adrienne Monnier,What was Djuna Barnes's reaction to the bookstore being named after her?,She called to demand that the name be changed,domain,I am unable to verify any information on a bookstore being named after Djuna Barnes.
57,Adrienne Monnier,Who played Djuna Barnes in a brief cameo role in Woody Allen's film Midnight in Paris?,Emmanuelle Uzan,domain,I do not have information on who played Djuna Barnes in a brief cameo role in Woody Allen's film Midnight in Paris.
58,Adrienne Monnier,In what year was the film Midnight in Paris released?,2011,domain,"The film ""Midnight in Paris"" was released in 2011."
59,Adrienne Monnier,When was Gertrude Stein born?,"February 3, 1874",domain,"Gertrude Stein was born on February 3, 1874."
60,Adrienne Monnier,Who was responsible for the development of Eastbourne as a tourist resort?,"William Cavendish, later to become the Duke of Devonshire.",entity,The development of Eastbourne as a tourist resort is often attributed to Captain George Francis Roberts.
61,Adrienne Monnier,Who was Djuna Barnes's friend and patron?,Natalie Barney,domain,Djuna Barnes's friend and patron was Natalie Clifford Barney.
62,Adrienne Monnier,Who was the editor of Le Navire d'Argent?,Jean Prévost,entity,I don't have information on who the editor of Le Navire d'Argent was.
63,Adrienne Monnier,What was the name of the salon hosted by Natalie Barney?,Not specified,domain,"The salon hosted by Natalie Barney was called the ""Salon de l'Amitié."""
64,Adrienne Monnier,When was William Carlos Williams born?,"September 17, 1883",entity,"William Carlos Williams was born on September 17, 1883."
65,Adrienne Monnier,Where was Jane Heap born?,"Topeka, Kansas",domain,I do not have information on where Jane Heap was born.
66,Adrienne Monnier,What was the name of the book that Djuna Barnes dedicated to Thelma Wood?,Ryder and Ladies Almanack,domain,I do not have information on a book by Djuna Barnes that was dedicated to Thelma Wood.
67,Adrienne Monnier,What was Zadel Barnes's occupation?,"Writer, journalist, and Women's Suffrage activist",domain,I am unable to verify what Zadel Barnes's occupation was.
68,Adrienne Monnier,What was the theme of the issue published in March 1926 of Le Navire d'Argent?,American writers,entity,I cannot verify the theme of the March 1926 issue of Le Navire d'Argent.
69,Adrienne Monnier,What types of industries contribute to Eastbourne's economy besides tourism?,"Trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector.",entity,"Eastbourne is a seaside resort town in East Sussex, England. Besides tourism, several industries contribute to its economy:

1.  **Healthcare and Social Care**: Eastbourne has a significant number of healthcare facilities, including the Eastbourne District General Hospital"
70,Adrienne Monnier,What is Sylvia Beach known for?,"Owning the Paris bookstore Shakespeare and Company, publishing James Joyce's Ulysses, and encouraging the publication of Hemingway's first book.",entity,"Sylvia Beach was an American expatriate and bookseller who was known for owning the famous Shakespeare and Company bookstore in Paris, France. She was a key figure in the Lost Generation, a group of American writers who lived in Paris during the"
71,Adrienne Monnier,What is Eastbourne known for?,"Eastbourne is known as a seaside resort and for its Victorian hotels, a pier, theatre, contemporary art gallery, and a Napoleonic era fort and military museum.",entity,"Eastbourne is a seaside resort town located on the south coast of England, in the county of East Sussex. It is known for several things:

1.  **Beaches**: Eastbourne has seven miles of coastline with sandy beaches, pebbly"
72,Adrienne Monnier,How many poems did E. E. Cummings write approximately?,"2,900",entity,"E.E. Cummings was a prolific poet, and it's difficult to give an exact number of poems he wrote. However, it's estimated that he wrote around 2,900 poems during his lifetime."
73,Adrienne Monnier,What was the population of Eastbourne according to the 2021 census?,"101,700.",entity,"I do not have the most up to date information but I can tell you that the population of Eastbourne in the 2011 census was 99,300."
74,Adrienne Monnier,What was unique about E. E. Cummings' use of language in his poetry?,He used idiosyncratic syntax and lower-case spellings for poetic expression.,entity,"E.E. Cummings (1894-1962) was an American poet, painter, and playwright known for his innovative and unconventional use of language in his poetry. Some unique features of his language use include:

1. **Unconventional capitalization"
75,Adrienne Monnier,What were William Carlos Williams' main professions?,"Poet, writer, and physician",entity,"William Carlos Williams was a multi-faceted individual with various professions. His main professions include:

1.  Physician: Williams was a medical doctor, specifically a pediatrician. He worked at the Passaic General Hospital in New Jersey and later at the"
76,Adrienne Monnier,What roles did Jean Prévost undertake during his lifetime?,"French writer, journalist, and Resistance fighter.",entity,I'm not aware of any notable information about a person named Jean Prévost.
77,Adrienne Monnier,When and where was Sylvia Beach born?,"14 March 1887, Baltimore, Maryland, United States",entity,"Sylvia Beach was born on March 14, 1887, in Baltimore, Maryland, USA."
78,Adrienne Monnier,In which year did E. E. Cummings publish his first collection of poetry?,1923,entity,"E.E. Cummings published his first collection of poetry, ""Tulips and Daffodils,"" in 1920."
79,Adrienne Monnier,When was E. E. Cummings born?,"October 14, 1894",entity,"E.E. Cummings was born on October 14, 1894."
80,Adrienne Monnier,"What phrase summarizes Williams' poetic method, as mentioned in his works?",No ideas but in things,entity,"I'm not sure which specific poet you are referring to. There are several notable poets named Williams, such as William Carlos Williams, William Wordsworth, and Tennessee Williams. Could you please provide more context or clarify which poet you are interested in?"
81,Adrienne Monnier,What prestigious school did Jean Prévost attend in Paris to prepare for the École normale supérieure?,Lycée Henri-IV.,entity,I do not have information on which prestigious school Jean Prévost attended in Paris to prepare for the École normale supérieure.
82,Adrienne Monnier,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,entity,I do not have information on William Carlos Williams' roles at Passaic General Hospital.
83,Alfred Vogel,Why did Heinrich Mann leave Germany in 1933?,Due to the rise of the Nazi party and his criticism of Fascism and Nazism,domain,"Heinrich Mann, a German novelist, left Germany in 1933 due to the rise of the Nazi Party and the increasing persecution of intellectuals and artists who were deemed to be a threat to the Nazi regime. He had already been critical of the"
84,Alfred Vogel,When was NRC Handelsblad first published?,1 October 1970,entity,"NRC Handelsblad is a Dutch newspaper, and it was first published in 1828."
85,Alfred Vogel,Who were the main scriptwriters for 'Zondag met Lubach'?,Tex de Wit and Pieter Jouke.,entity,I do not have information on the main scriptwriters for 'Zondag met Lubach'.
86,Alfred Vogel,When did 'Zondag met Lubach' first air and when did it end?,It aired between 2014 and 2021.,entity,"I could not verify when 'Zondag met Lubach' first aired. However, I can tell you that the show ended in 2022"
87,Alfred Vogel,What is the district name where Feusisberg is situated?,Höfe District,entity,I don't have information on a location named Feusisberg.
88,Alfred Vogel,What was the occupation of Klaus Mann's father?,German writer,domain,"Klaus Mann's father was Thomas Mann, a German novelist and essayist."
89,Alfred Vogel,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,entity,I am unable to verify what show succeeded 'Zondag met Lubach'.
90,Alfred Vogel,What term is used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts?,beide Appenzell,entity,The term used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts is Appenzell.
91,Alfred Vogel,What was the name of Klaus Mann's father?,Thomas Mann,domain,Klaus Mann's father was Thomas Mann.
92,Alfred Vogel,Who directed the movie 'The Blue Angel'?,Josef von Sternberg,domain,The movie 'The Blue Angel' (Der Blaue Engel) was directed by Josef von Sternberg.
93,Alfred Vogel,Where was Klaus Mann buried?,Cimetière du Grand Jas in Cannes,domain,"Klaus Mann, a German-American writer and brother of Thomas Mann, was buried in Cimitero degli Allori in Florence, Italy."
94,Alfred Vogel,What significant event involving local peasants occurred in Thurgau in 1524?,"Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",entity,I am unable to verify any information about a significant event involving local peasants in Thurgau in 1524.
95,Alfred Vogel,What was the title of Heinrich Mann's novel that was adapted into the movie 'The Blue Angel'?,Professor Unrat,domain,The novel by Heinrich Mann that was adapted into the movie 'The Blue Angel' is 'Professor Unrat'.
96,Alfred Vogel,When was Klaus Mann born?,18 November 1906,domain,"Klaus Mann was born on November 18, 1906."
97,Alfred Vogel,What led to the division of Appenzell into Innerrhoden and Ausserrhoden?,The Swiss Reformation,entity,The division of Appenzell into Innerrhoden and Ausserrhoden occurred in 1597. It was a result of the Protestant Reformation and the subsequent conflict between the Protestant and Catholic factions within the canton of Appenzell.
98,Alfred Vogel,What was the name of Heinrich Mann's first wife?,Maria 'Mimi' Kanova,domain,I do not have information on the first wife of Heinrich Mann.
99,Alfred Vogel,Where was Klaus Mann born?,Munich,domain,"Klaus Mann was born in Munich, Germany."
100,Alfred Vogel,When did Heinrich Mann marry his first wife?,1914,domain,"Heinrich Mann was married to Maria Karoline ""Käthe"" Kasprowski in 1897"
101,Alfred Vogel,Who portrayed Heinrich Mann in the television adaptation of 'Tales from Hollywood'?,Alec Guinness,domain,I cannot verify who portrayed Heinrich Mann in the television adaptation of 'Tales from Hollywood'.
102,Alfred Vogel,Where was Heinrich Mann buried?,Dorotheenstadt Cemetery in East Germany,domain,"Heinrich Mann, a German novelist and playwright, was buried in Paris, France."
103,Alfred Vogel,When did Heinrich Mann die?,"March 11, 1950",domain,"Heinrich Mann died on January 11, 1950."
104,Alfred Vogel,When was Bertolt Brecht born?,10 February 1898,domain,Bertolt Brecht was born on 10 February 1898.
105,Alfred Vogel,Where was Heinrich Mann born?,Lübeck,domain,"Heinrich Mann was born in Lübeck, German Empire (now in the state of Schleswig-Holstein, Germany) on March 2, 1871."
106,Alfred Vogel,What was the occupation of Heinrich Mann's father?,Grain merchant and finance minister,domain,"Heinrich Mann's father, Thomas Johann Heinrich Mann, was a government official."
107,Alfred Vogel,Who was Heinrich Mann's younger brother?,Thomas Mann,domain,Heinrich Mann's younger brother was Thomas Mann.
108,Alfred Vogel,When was Heinrich Mann born?,"March 27, 1871",domain,"Heinrich Mann was born on March 2, 1871."
109,Alfred Vogel,What was the name of Klaus Mann's first novel?,"The Pious Dance, Adventure Book of a Youth",domain,"Klaus Mann's first novel was ""Der Vulkan"" (The Volcano), published in 1930."
110,Alfred Vogel,What was the name of Heinrich Mann's second wife?,Nelly Kröger,domain,I am unable to verify the name of Heinrich Mann's second wife.
111,Alfred Vogel,In what year was Klaus Mann's first novel published?,1926,domain,"Klaus Mann's first novel, ""Der Vulkan,"" was published in 1925."
112,Alfred Vogel,What was the rank of Klaus Mann in the US Army?,Staff Sergeant,domain,I am unable to verify what rank Klaus Mann was in the US Army.
113,Alfred Vogel,When was Ernst Weiss born?,"August 28, 1884",domain,"I don't have enough information about a person named Ernst Weiss to provide the birthdate. There may be several individuals with that name, and without more context, it's difficult to determine which one you are referring to."
114,Alfred Vogel,In what year was Klaus Mann's novel Mephisto published?,1936,domain,Klaus Mann's novel 'Mephisto' was published in 1936.
115,Alfred Vogel,What was the name of Klaus Mann's most famous novel?,Mephisto,domain,"Klaus Mann's most famous novel is ""Mephisto""."
116,Alfred Vogel,What is the full former name of NRC?,NRC Handelsblad,entity,"I'm not aware of a widely known organization or entity that is commonly referred to as the ""NRC."" However, there are a few possibilities:

1. Nuclear Regulatory Commission (NRC): This is a US federal agency responsible for regulating the use"
117,Alfred Vogel,What was the title of Heinrich Mann's work that was acclaimed by his brother Thomas Mann?,Die Jugend des Königs Henri Quatre and Die Vollendung des Königs Henri Quatre,domain,I am unable to verify the title of Heinrich Mann's work that was acclaimed by his brother Thomas Mann.
118,Alfred Vogel,What is 'Zondag met Lubach'?,A Dutch weekly satirical television programme.,entity,"'Zondag met Lubach' is a popular Dutch satirical television program that airs on the Dutch public broadcasting association KRO-NCRV. The show is known for its humorous and satirical take on current events, politics, and social issues"
119,Alfred Vogel,How many districts is Thurgau composed of?,5,entity,"Thurgau is a canton in Switzerland, and it is composed of 11 districts."
120,Alfred Vogel,What was the name of the literary magazine founded by Klaus Mann in 1933?,Die Sammlung,domain,The literary magazine founded by Klaus Mann in 1933 was called 'Decision'
121,Alfred Vogel,Where was 'Zondag met Lubach' recorded?,In the main auditorium of the Theater Bellevue in Amsterdam.,entity,I am unable to verify where 'Zondag met Lubach' was recorded.
122,Alfred Vogel,Who was Ben Black Elk's father?,Black Elk,entity,Ben Black Elk (1862-1950) was a Oglala Lakota medicine man and spiritual leader. His father was Black Elk Sr.
123,Alfred Vogel,In which part of Switzerland is Thurgau located?,Eastern Switzerland,entity,Thurgau is a canton in northeastern Switzerland.
124,Alfred Vogel,Who acquired NRC Media group in 2015?,Mediahuis,entity,I do not have access to a search engine to verify the information regarding NRC Media group being acquired in 2015.
125,Alfred Vogel,What role is Ben Black Elk known as in relation to Mount Rushmore?,"the ""fifth face"" of Mount Rushmore",entity,"Ben Black Elk was a Lakota medicine man and spiritual leader. However, he is not directly associated with Mount Rushmore. 

The famous sculpture at Mount Rushmore features the faces of four U.S. presidents: George Washington, Thomas Jefferson, Theodore"
126,Alfred Vogel,What are the names of the two newspapers that merged to form NRC Handelsblad?,Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,entity,The two newspapers that merged to form NRC Handelsblad are NRC (Nieuwe Rotterdamsche Courant) and Handelsblad.
127,Alfred Vogel,Who presented 'Zondag met Lubach'?,Arjen Lubach.,entity,"'Zondag met Lubach' is a Dutch satirical television program, and it is presented by Arjen Lubach."
128,Alfred Vogel,In what book did Ben Black Elk serve as an interpreter for his father's interviews?,Black Elk Speaks,entity,Ben Black Elk served as an interpreter for his father's interviews in the book 'The Sacred Pipe: Black Elk Speaks'
129,Alfred Vogel,Who funded the literary magazine Die Sammlung?,Annemarie Schwarzenbach and Thomas Mann,domain,I do not have information on who funded the literary magazine Die Sammlung.
130,Alfred Vogel,Where did Heinrich Mann live in exile?,"France, Spain, and the United States",domain,"Heinrich Mann, a German novelist and playwright, lived in exile in France, specifically in Paris, from 1933 to 1950."
131,Alfred Vogel,"What was the name of the play that premiered in Berlin in 1925, directed by Erwin Piscator?","Hoppla, We're Alive! (Hoppla, wir Leben!)",domain,"The play that premiered in Berlin in 1925, directed by Erwin Piscator, is ""The Good Soldier Schweik""."
132,Alfred Vogel,When was the most recent comprehensive biography of Ernst Toller published?,2013,domain,I am unable to verify the most recent comprehensive biography of Ernst Toller.
133,Alfred Vogel,What was the name of the English author who wrote a poem in memory of Ernst Toller?,W. H. Auden,domain,I am unable to verify the name of the English author who wrote a poem in memory of Ernst Toller.
134,Alfred Vogel,Where did Ernst Toller commit suicide?,"Mayflower Hotel, New York",domain,I do not have information on the location of Ernst Toller's death.
135,Alfred Vogel,Why was Ernst Toller exiled from Germany in 1933?,After the Nazis came to power,domain,"Ernst Toller, a German playwright and poet, was exiled from Germany in 1933 due to his opposition to the Nazi regime."
136,Alfred Vogel,How long was Ernst Toller imprisoned for his part in the armed resistance?,Five years,domain,I am unable to verify the information on Ernst Toller's imprisonment.
137,Alfred Vogel,What was the name of the republic that Ernst Toller served as president for six days?,Bavarian Soviet Republic,domain,I do not have information on a person named Ernst Toller serving as president of a republic for six days.
138,Alfred Vogel,What was the name of Ernst Toller's first drama?,"Transformation (Die Wandlung, 1919)",domain,I do not have information on the name of Ernst Toller's first drama.
139,Alfred Vogel,What was the name of the US Army counterintelligence unit that Klaus Mann served in during World War II?,The Ritchie Boys,domain,I am unable to verify the name of the US Army counterintelligence unit that Klaus Mann served in during World War II.
140,Alfred Vogel,What was the occupation of Ernst Toller's father?,Pharmacist,domain,I do not have information on Ernst Toller's father.
141,Alfred Vogel,Where was Ernst Toller born?,"Samotschin, Germany (now Szamocin, Poland)",domain,"Ernst Toller was born in Samotschel, a village in the Russian Empire (now in modern-day Ukraine), in 1893."
142,Alfred Vogel,When was Ernst Toller born?,1 December 1893,domain,"Ernst Toller was born on January 1, 1893."
143,Alfred Vogel,How did Klaus Mann die?,From an overdose of sleeping pills,domain,"Klaus Mann, the German-American writer, died on May 21, 1949. He died from a heart attack at the age of 60."
144,Alfred Vogel,Why was the process of Klaus Mann's naturalization delayed?,Due to an investigation by the FBI into his political and sexual activities,domain,I do not have information on why Klaus Mann's naturalization was delayed.
145,Alfred Vogel,In what year did Klaus Mann become a US citizen?,1943,domain,I am unable to verify when Klaus Mann became a US citizen.
146,Alfred Vogel,What was the name of Ernst Toller's mother?,Ida (Kohn),domain,I don't have information on Ernst Toller's mother's name.
147,Amy Clampitt,What natural disaster struck New Providence in 1860?,a tornado,entity,I am unable to verify what natural disaster struck New Providence in 1860.
148,Amy Clampitt,Are the memberships at the American Academy of Arts and Letters permanent?,"Yes, memberships are elected for lifetime appointments.",entity,"The American Academy of Arts and Letters offers honorary and elected memberships. Honorary membership is conferred by the Academy's Council of the Chancellors, and it is typically conferred for a lifetime. 

Elected membership, however, is a two-tiered"
149,Amy Clampitt,Where was Elizabeth Bishop born?,"Worcester, Massachusetts",domain,"Elizabeth Bishop was born in Worcester, Massachusetts, USA, on February 8, 1911."
150,Amy Clampitt,What award did Anne Sexton win in 1967?,Pulitzer Prize for poetry,domain,"Anne Sexton won the Pulitzer Prize for Poetry in 1967 for her collection ""Live or Die""."
151,Amy Clampitt,How many members does the American Academy of Arts and Letters have?,300 members.,entity,I do not have access to the current membership numbers of the American Academy of Arts and Letters.
152,Amy Clampitt,What types of exhibits does the American Academy of Arts and Letters showcase?,"Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",entity,"The American Academy of Arts and Letters is a learned society that aims to foster and assist American artists and writers. The academy showcases a variety of exhibits, including:

1.  **Literary Exhibits**: The academy features exhibits of American literature, including"
153,Amy Clampitt,What was Elizabeth Bishop's father's occupation?,A successful builder,domain,"Elizabeth Bishop's father, George Norcross Bishop Jr., was a Canadian insurance salesman."
154,Amy Clampitt,"What is the population of Lenox, Massachusetts as of the 2020 census?","5,095",entity,"The population of Lenox, Massachusetts as of the 2020 census is 5,062."
155,Amy Clampitt,In which county is New Providence located?,Hardin County,entity,I do not have enough information to determine which New Providence you are referring to. There are several places named New Providence around the world.
156,Amy Clampitt,Where did Elizabeth Bishop attend high school?,Saugus High School and Shore Country Day School,domain,I am unable to verify where Elizabeth Bishop attended high school.
157,Amy Clampitt,Who starred in Anne Sexton's play Mercy Street?,Marian Seldes,domain,I am unable to verify who starred in Anne Sexton's play Mercy Street.
158,Amy Clampitt,What group of colleges is Smith College a member of?,Smith College is a member of the historic Seven Sisters colleges.,entity,"Smith College is a member of the Five College Consortium, which is a group of five liberal arts colleges in the Pioneer Valley of Massachusetts. The other four colleges in the consortium are:

1. Amherst College
2. Hampshire College
3."
