,title,question,answer,type,gen_answer,probs,rouge_l,cos_sim,ppl
25,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the title of T.S. Eliot's essay that introduced the concept of 'unified sensibility'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Metaphysical Poets,domain,The Metaphysical Poets,0.96875,1.0,1.0,1.0316174699457041
26,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who accused T.S. Eliot of anti-Semitism in his book 'T.S. Eliot, Anti-Semitism, and Literary Form'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Anthony Julius,domain,Anthony Julius,0.984375,1.0,0.9999998807907104,1.0173608925630233
27,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the title of T.S. Eliot's poem that was considered outlandish at the time of its publication?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Love Song of J. Alfred Prufrock,domain,The Love Song of J. Alfred Prufrock,1.0,1.0,1.0,1.0019397450871375
28,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was T.S. Eliot's friend and fellow writer that he met in Paris in 1920?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",James Joyce,domain,James Joyce,1.0,1.0,1.0,1.0005265668103107
29,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the title of T.S. Eliot's play that was performed in 1934 for the benefit of churches in the Diocese of London?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Rock,domain,The Rock,0.9765625,1.0,1.0,1.0247145259186305
30,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was the composer that set six of T.S. Eliot's poems to music in a work titled 'Practical Cats'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Alan Rawsthorne,domain,Elton John and Bernie Taupin,0.78125,0.0,0.33367523550987244,1.5640296895012364
31,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What award did Anna de Noailles receive in 1921?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Grand Prix of the Académie Française,domain,Grand Prix of the Académie Française,0.9296875,1.0,1.0,1.082314239028401
32,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Anna de Noailles born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",15 November 1876,domain,15 November 1876,1.0,1.0,1.0,1.001763944058954
33,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Anna de Noailles' descent?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Romanian, Greek and Bulgarian",domain,Romanian and Greek descent,0.63671875,0.5,0.8046977519989014,1.7966745787498977
34,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who did Anna de Noailles marry?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Mathieu Fernand Frédéric Pascal de Noailles,domain,Mathieu Fernand Frédéric Pascal de Noailles,0.91796875,1.0,1.000000238418579,1.0982851403078258
35,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Anna de Noailles' profession?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Writer, poet and socialist feminist",domain,"Writer, poet, and feminist",0.59765625,1.0,0.9054218530654907,2.4653745667312625
36,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the title of T.S. Eliot's play that was first produced in London's West End in 1981?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Cats,domain,Cats,0.984375,1.0,1.0,1.0142608861513263
37,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When did Anna de Noailles die?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",30 April 1933,domain,30 April 1933,1.0,1.0,1.0,1.0000294451280183
38,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did T.S. Eliot move to in 1914?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",England,domain,England,0.69140625,1.0,0.9999999403953552,1.446491002170128
39,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of the award that T.S. Eliot received in 1948?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Nobel Prize in Literature,domain,Nobel Prize in Literature,0.984375,1.0,0.9999999403953552,1.0167401342123066
40,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of Djuna Barnes's paternal grandmother?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Zadel Barnes,domain,Zadel Barnes,0.9921875,1.0,0.9999998211860657,1.0070437341866152
41,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did Jane Heap complete her high school education?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Topeka, Kansas",domain,"Topeka, Kansas",0.9453125,1.0,1.0,1.0634554209731442
42,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where was Djuna Barnes born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","A log cabin on Storm King Mountain, near Cornwall-on-Hudson, New York",domain,"A house on Jones Walk, off Hudson Street, in Greenwich Village, New York City",0.75390625,0.35714285714285715,0.5424661040306091,1.9200356431346326
43,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of Djuna Barnes's first novel?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Ryder,domain,Ryder,1.0,1.0,0.9999997615814209,1.0012290872289002
44,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year was Creatures in an Alphabet published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1982,domain,1980,0.333984375,0.0,0.7429779171943665,3.1779934275388384
45,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year was Ryder published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1928,domain,1908,0.5625,0.0,0.6392377018928528,2.6243775654424475
46,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was Djuna Barnes's partner in Paris?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Thelma Wood,domain,Thelma Wood,0.9921875,1.0,0.9999998807907104,1.0087046593058553
47,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of Djuna Barnes's most famous novel?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Nightwood,domain,Nightwood,1.0,1.0,1.0,1.0029492869032979
48,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year was Nightwood published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1936,domain,1936,1.0,1.0,1.0,1.000001549721965
49,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of Djuna Barnes's verse play?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Antiphon,domain,The Antiphon,0.9921875,1.0,0.9999999403953552,1.0073511064438474
50,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year was The Antiphon published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1958,domain,1916,0.046875,0.0,0.40276798605918884,22.059646737841184
51,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Sylvia Beach's original name?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Nancy Woodbridge Beach,entity,Nancy Woodbridge Beach,0.98046875,1.0,1.0,1.021093409697019
52,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of Djuna Barnes's last book?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Creatures in an Alphabet,domain,Creatures in an Alphabet,0.9921875,1.0,1.0,1.0083968740400941
53,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What movement is William Carlos Williams closely associated with?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Modernism and imagism,entity,Modernism and Imagism,0.765625,1.0,0.9999999403953552,1.7010573018484008
54,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who introduced T.S. Eliot to Vivienne Haigh-Wood?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Scofield Thayer,domain,Scofield Thayer,0.96484375,1.0,0.9999998807907104,1.039581636241351
55,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of the bookstore that was named after Djuna Barnes?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Djuna Books,domain,Djuna Books,0.8984375,1.0,1.0,1.1210411060412264
56,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Djuna Barnes's reaction to the bookstore being named after her?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",She called to demand that the name be changed,domain,She was appalled and threatened to sue,0.5390625,0.2857142857142857,0.3105565011501312,2.7396015770741706
57,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who played Djuna Barnes in a brief cameo role in Woody Allen's film Midnight in Paris?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Emmanuelle Uzan,domain,Alison Pill,0.8125,0.0,0.15451020002365112,1.4074743752436336
58,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year was the film Midnight in Paris released?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",2011,domain,2011,1.0,1.0,1.0,1.0
59,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Gertrude Stein born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","February 3, 1874",domain,"February 3, 1874",1.0,1.0,1.0000001192092896,1.0001764453131785
60,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was responsible for the development of Eastbourne as a tourist resort?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","William Cavendish, later to become the Duke of Devonshire.",entity,"William Cavendish, later to become the Duke of Devonshire.",0.921875,1.0,1.0,1.0945376440805084
61,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was Djuna Barnes's friend and patron?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Natalie Barney,domain,Natalie Barney,0.984375,1.0,1.000000238418579,1.014880130827225
62,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was the editor of Le Navire d'Argent?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Jean Prévost,entity,Pierre Leroux,0.53125,0.0,0.2713868021965027,4.08062433502646
63,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of the salon hosted by Natalie Barney?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Not specified,domain,The Thursday Club,0.55859375,0.0,0.03315526247024536,2.893595944171761
64,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was William Carlos Williams born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","September 17, 1883",entity,"September 17, 1883",0.99609375,1.0,1.0,1.00379134873559
65,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where was Jane Heap born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Topeka, Kansas",domain,"Topeka, Kansas",0.98046875,1.0,1.0,1.0197232327137742
66,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the name of the book that Djuna Barnes dedicated to Thelma Wood?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Ryder and Ladies Almanack,domain,Ryder,0.83984375,1.0,0.6349877119064331,1.2396681836789056
67,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Zadel Barnes's occupation?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Writer, journalist, and Women's Suffrage activist",domain,Writer and feminist,0.6640625,0.6666666666666666,0.690214991569519,2.893595944171761
