,title,question,answer,type,gen_answer,probs,rouge_l,cos_sim,ppl
68,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the theme of the issue published in March 1926 of Le Navire d'Argent?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",American writers,entity,The theme was the French occupation of the Ruhr.,0.12158203125,0.0,0.09706249088048935,33.63694444585419
69,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What types of industries contribute to Eastbourne's economy besides tourism?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector.",entity,"Healthcare, education, retail, and manufacturing.",0.54296875,0.6,0.8247464895248413,4.21015725614396
70,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is Sylvia Beach known for?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Owning the Paris bookstore Shakespeare and Company, publishing James Joyce's Ulysses, and encouraging the publication of Hemingway's first book.",entity,"She was an American expatriate, bookstore owner, and publisher, best known for founding Shakespeare and Company in Paris and publishing James Joyce's Ulysses.",0.671875,0.375,0.7781039476394653,3.128723206238592
71,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is Eastbourne known for?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Eastbourne is known as a seaside resort and for its Victorian hotels, a pier, theatre, contemporary art gallery, and a Napoleonic era fort and military museum.",entity,"Eastbourne is known for its seaside resort and its role in the UK's tennis scene, hosting the annual Eastbourne International tennis tournament.",0.5390625,0.30434782608695654,0.5767530202865601,3.715450737941104
72,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many poems did E. E. Cummings write approximately?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","2,900",entity,"2,900",0.91796875,1.0,1.0,1.0988215432960953
73,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the population of Eastbourne according to the 2021 census?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","101,700.",entity,"101,700",0.578125,1.0,0.962501049041748,2.665705498564471
74,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was unique about E. E. Cummings' use of language in his poetry?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",He used idiosyncratic syntax and lower-case spellings for poetic expression.,entity,"He used unconventional syntax, punctuation, and capitalization.",0.72265625,0.5714285714285714,0.5803941488265991,1.988737469582292
75,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What were William Carlos Williams' main professions?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Poet, writer, and physician",entity,"Poet, writer, and physician",0.94921875,1.0,0.9999998807907104,1.058792286542184
76,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What roles did Jean Prévost undertake during his lifetime?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","French writer, journalist, and Resistance fighter.",entity,"French writer, journalist, and Resistance fighter",0.7265625,1.0,0.984540581703186,1.4521524078815373
77,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When and where was Sylvia Beach born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","14 March 1887, Baltimore, Maryland, United States",entity,"14 March 1887, Baltimore, Maryland",0.83203125,1.0,0.9599241018295288,1.3802513565351877
78,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which year did E. E. Cummings publish his first collection of poetry?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1923,entity,1923,0.984375,1.0,1.0,1.0149420760849852
79,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was E. E. Cummings born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","October 14, 1894",entity,"October 14, 1894",1.0,1.0,1.000000238418579,1.00002253080954
80,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What phrase summarizes Williams' poetic method, as mentioned in his works?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",No ideas but in things,entity,No ideas but in things,0.96875,1.0,1.0000001192092896,1.035781537021624
81,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What prestigious school did Jean Prévost attend in Paris to prepare for the École normale supérieure?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Lycée Henri-IV.,entity,Lycée Henri-IV,0.8515625,1.0,0.9863434433937073,1.5159095547723156
82,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was one of William Carlos Williams' roles at Passaic General Hospital?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Chief of pediatrics,entity,Physician,0.70703125,0.0,0.4484284520149231,1.6011195847335564
84,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was NRC Handelsblad first published?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1 October 1970,entity,1 June 1970,0.6796875,0.6666666666666666,0.8626331090927124,1.9125501335578454
85,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who were the main scriptwriters for 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Tex de Wit and Pieter Jouke.,entity,"Tex de Wit, Pieter Jouke, and Arjen Lubach",0.765625,0.625,0.8218545913696289,1.4664030537175992
86,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When did 'Zondag met Lubach' first air and when did it end?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",It aired between 2014 and 2021.,entity,It first aired on 11 October 2012 and ended on 20 December 2020.,0.61328125,0.23076923076923078,0.5197897553443909,2.563583924617356
87,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the district name where Feusisberg is situated?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Höfe District,entity,Andelfingen,0.5078125,0.0,0.09378575533628464,3.893758941798335
89,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What show succeeded 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",De Avondshow met Arjen Lubach.,entity,Zondag met Kakao,0.76171875,0.3333333333333333,0.3647228181362152,1.6878195689025528
90,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What term is used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",beide Appenzell,entity,Appenzell District,0.77734375,0.5,0.6811685562133789,2.3433054076344373
94,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What significant event involving local peasants occurred in Thurgau in 1524?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",entity,The peasants' war broke out in Thurgau in 1524.,0.52734375,0.2222222222222222,0.3782605528831482,3.773960573430387
97,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What led to the division of Appenzell into Innerrhoden and Ausserrhoden?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Swiss Reformation,entity,The Protestant Reformation and the subsequent division of the former Appenzell monastery into two parts.,0.7265625,0.13333333333333333,0.45854440331459045,2.7396015770741706
116,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the full former name of NRC?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",NRC Handelsblad,entity,NRC Handelsblad,0.92578125,1.0,1.0,1.0892062486848386
118,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",A Dutch weekly satirical television programme.,entity,A Dutch satirical television programme.,0.63671875,1.0,0.949130117893219,1.7413967132631865
119,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many districts is Thurgau composed of?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",5,entity,5,0.8046875,1.0,1.0,1.2433053493386585
121,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where was 'Zondag met Lubach' recorded?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",In the main auditorium of the Theater Bellevue in Amsterdam.,entity,The VARA studio in Amsterdam.,0.64453125,0.6,0.48889559507369995,2.3433054076344373
122,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who was Ben Black Elk's father?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Black Elk,entity,Black Elk,0.94140625,1.0,1.0000001192092896,1.0650143585211624
123,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which part of Switzerland is Thurgau located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Eastern Switzerland,entity,Eastern Switzerland,0.9609375,1.0,1.0,1.038313389922907
124,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who acquired NRC Media group in 2015?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Mediahuis,entity,VNU Media,0.703125,0.0,0.37982746958732605,2.0760535297197595
125,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What role is Ben Black Elk known as in relation to Mount Rushmore?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","the ""fifth face"" of Mount Rushmore",entity,He is known as the last living Native American to have seen the monument's construction.,0.59765625,0.0625,0.2562759518623352,3.629382414297425
126,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are the names of the two newspapers that merged to form NRC Handelsblad?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,entity,Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,0.96875,1.0,1.0000001192092896,1.0365404439631563
127,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who presented 'Zondag met Lubach'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Arjen Lubach.,entity,Arjen Lubach,0.87890625,1.0,0.9861212968826294,1.1933420456000339
128,Alfred Vogel,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what book did Ben Black Elk serve as an interpreter for his father's interviews?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Black Elk Speaks,entity,The Sacred Pipe: Black Elk's Account of the Oglala Sioux,0.8359375,0.18181818181818182,0.6414340734481812,1.2940961528463732
147,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What natural disaster struck New Providence in 1860?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",a tornado,entity,A hurricane,0.119140625,0.5,0.5143699645996094,61.867809250367884
148,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Are the memberships at the American Academy of Arts and Letters permanent?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Yes, memberships are elected for lifetime appointments.",entity,"No, the memberships are for life, but a member who ceases to be an American citizen or who has been out of the country for more than ten years is dropped from membership.",0.431640625,0.09090909090909091,0.42637819051742554,6.571962538556527
151,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many members does the American Academy of Arts and Letters have?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",300 members.,entity,300 members.,0.69921875,1.0,1.0,1.4836885488852596
152,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What types of exhibits does the American Academy of Arts and Letters showcase?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",entity,"Exhibits of art, architecture, literature, music, and opera.",0.6484375,0.375,0.6265588998794556,2.2013317100932475
154,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the population of Lenox, Massachusetts as of the 2020 census?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","5,095",entity,"5,874",0.69140625,0.5,0.7458310723304749,2.3069758246316097
155,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which county is New Providence located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Hardin County,entity,Bergen County,0.5625,0.5,0.3053446412086487,41.2128458403547
158,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What group of colleges is Smith College a member of?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College is a member of the historic Seven Sisters colleges.,entity,"The Five Colleges, Inc.",0.8515625,0.5,0.37578284740448,1.3965213227583626
159,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the Five College Consortium and what role does Smith College play in it?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","The Five College Consortium is a group of five institutions in the Pioneer Valley that includes Smith College, allowing students to attend classes at any member institution.",entity,"The Five College Consortium is a group of five institutions in the Pioneer Valley of Massachusetts that cooperate in offering joint courses, sharing resources, and making their facilities available to students and faculty of the other member institutions. Smith College is one of the founding members of",0.66015625,0.3829787234042553,0.9252463579177856,2.0200555277086965
165,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which two villages are included within the town of Lenox, Massachusetts?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",New Lenox and Lenoxdale,entity,New Lenox and Lenoxdale,0.8125,1.0,1.0,1.3299698196716598
166,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the primary goal of the American Academy of Arts and Letters?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","To foster, assist, and sustain excellence in American literature, music, and art.",entity,"To foster, assist, and sustain excellence in American literature, music, and art.",0.9609375,1.0,1.0000001192092896,1.04212277806302
167,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are the names of two major cultural institutions located in Lenox?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Shakespeare & Company and Tanglewood,entity,The Tanglewood Music Center and the Jacob's Pillow Dance Festival,0.8671875,0.09090909090909091,0.5185263156890869,1.3615091450469345
169,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which social movement was Grinnell College known as the center for?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Social Gospel reform movement,entity,Abolitionist movement,0.39453125,0.5,0.5340876579284668,35.25121511458854
179,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What notable firsts occurred at Grinnell College in terms of sports?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The first intercollegiate football and baseball games west of the Mississippi were played there,entity,The first intercollegiate football game west of the Mississippi River and the first women's basketball game in Iowa.,0.734375,0.47368421052631576,0.7266227006912231,1.7143988596205357
183,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What happened to much of New Providence's business district in 1910?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",It burned in a fire.,entity,It burned down.,0.5234375,0.6666666666666666,0.8131650686264038,2.244749087691627
184,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What are some notable features on the Smith College campus?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Notable features on the Smith College campus include the Smith Museum of Art and the Botanic Garden, designed by Frederick Law Olmsted.",entity,"The campus features a mix of Collegiate Gothic, Georgian, and modern styles, with notable buildings including the Smith College Museum of Art, the Botanic Garden, and the George Walter Vincent Smith Art Museum.",0.76171875,0.3333333333333333,0.7631121873855591,1.7482123472930606
188,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where is the headquarters of the American Academy of Arts and Letters located?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","In the Washington Heights neighborhood of Manhattan, New York City.",entity,"The headquarters of the American Academy of Arts and Letters is located in the Washington Heights neighborhood of Manhattan, New York City.",0.765625,0.45454545454545453,0.7744229435920715,1.5762965263897655
189,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is unique about Smith College's academic structure?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Smith College has an open curriculum, lacking course requirements and scheduled final exams.",entity,Smith College is the only member of the historic Seven Sisters colleges to be founded with women's liberal arts education as its sole focus.,0.53125,0.08,0.44739991426467896,5.534147309488141
226,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Smith College the first women's college to offer?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College was the first historically women's college to offer an undergraduate engineering degree.,entity,Smith College was the first women's college to offer an engineering degree.,0.74609375,1.0,0.9620940685272217,1.8537071520464343
228,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Smith College chartered and by whom?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Smith College was chartered in 1871 by Sophia Smith.,entity,Smith College was chartered in 1871 by Sophia Smith.,0.94921875,1.0,0.9999998807907104,1.056210497316932
229,Amy Clampitt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Grinnell College founded?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1846,entity,1846,0.890625,1.0,0.9999998807907104,1.1342555838562434
246,Ann Brashares,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who are the main characters in The Last Summer (of You and Me)?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","Alice, Riley, and Paul.",entity,"Alice, Riley, Paul, and Jake",0.6953125,0.6,0.8851947784423828,1.8249680864411575
