,title,question,answer,type,gen_answer
18,Adrienne Monnier,What was the outcome of Jane Heap's work with Gurdjieff and her study groups?,"Her study groups became very popular with certain sections of the London avant-garde, and after the war its students included the future theatre producer and director, Peter Brook",domain,"They attracted people from the arts, including Djuna Barnes and T.S. Eliot"
19,Adrienne Monnier,When was T.S. Eliot born?,26 September 1888,domain,"September 26, 1888"
20,Adrienne Monnier,What was the significance of The Little Review magazine?,"It published an extraordinary collection of modern American, English, and Irish writers between 1914 and 1929",domain,"It was a leading literary magazine that published works by major modernists, including James Joyce, T.S. Eliot, and Ezra Pound."
21,Adrienne Monnier,What was the title of T.S. Eliot's first published poem?,A Fable For Feasters,domain,A Fable For Feasters
22,Adrienne Monnier,Who painted Anna de Noailles' portrait?,"Antonio de la Gandara, Ignacio Zuloaga, Kees van Dongen, Jacques Émile Blanche, and Philip de László",domain,Pierre-Auguste Renoir
23,Adrienne Monnier,When was Djuna Barnes born?,"June 12, 1892",domain,"November 12, 1892"
24,Adrienne Monnier,What was the name of the university where T.S. Eliot was a visiting scholar when he wrote 'The Cocktail Party'?,Institute for Advanced Study,domain,Institute for Advanced Study
25,Adrienne Monnier,What was the title of T.S. Eliot's essay that introduced the concept of 'unified sensibility'?,The Metaphysical Poets,domain,"The title is not specified in the text, but it was included in his 1934 book 'The Use of Poetry and the Use of Criticism'"
26,Adrienne Monnier,"Who accused T.S. Eliot of anti-Semitism in his book 'T.S. Eliot, Anti-Semitism, and Literary Form'?",Anthony Julius,domain,Anthony Julius
27,Adrienne Monnier,What was the title of T.S. Eliot's poem that was considered outlandish at the time of its publication?,The Love Song of J. Alfred Prufrock,domain,The Love Song of J. Alfred Prufrock
28,Adrienne Monnier,Who was T.S. Eliot's friend and fellow writer that he met in Paris in 1920?,James Joyce,domain,James Joyce
29,Adrienne Monnier,What was the title of T.S. Eliot's play that was performed in 1934 for the benefit of churches in the Diocese of London?,The Rock,domain,"The play was not specified in the text, but it is known that the play was performed for the benefit of churches in the Diocese of London."
30,Adrienne Monnier,Who was the composer that set six of T.S. Eliot's poems to music in a work titled 'Practical Cats'?,Alan Rawsthorne,domain,Andrew Lloyd Webber
31,Adrienne Monnier,What award did Anna de Noailles receive in 1921?,Grand Prix of the Académie Française,domain,The Grand Prix de Littérature du Conseil des Reines de Suède
32,Adrienne Monnier,When was Anna de Noailles born?,15 November 1876,domain,17 November 1876
33,Adrienne Monnier,What was Anna de Noailles' descent?,"Romanian, Greek and Bulgarian",domain,She was of Greek and Italian descent
34,Adrienne Monnier,Who did Anna de Noailles marry?,Mathieu Fernand Frédéric Pascal de Noailles,domain,Mathieu Fernand Frédéric Pascal de Noailles
35,Adrienne Monnier,What was Anna de Noailles' profession?,"Writer, poet and socialist feminist",domain,"Poet, writer, and feminist"
36,Adrienne Monnier,What was the title of T.S. Eliot's play that was first produced in London's West End in 1981?,Cats,domain,Cats
37,Adrienne Monnier,When did Anna de Noailles die?,30 April 1933,domain,30 April 1936
38,Adrienne Monnier,Where did T.S. Eliot move to in 1914?,England,domain,"Germersheim, a small town on the German left bank of the Rhine"
39,Adrienne Monnier,What was the name of the award that T.S. Eliot received in 1948?,Nobel Prize in Literature,domain,The Nobel Prize in Literature
40,Adrienne Monnier,What was the name of Djuna Barnes's paternal grandmother?,Zadel Barnes,domain,Zadel Barnes
41,Adrienne Monnier,Where did Jane Heap complete her high school education?,"Topeka, Kansas",domain,A progressive school in Chicago
42,Adrienne Monnier,Where was Djuna Barnes born?,"A log cabin on Storm King Mountain, near Cornwall-on-Hudson, New York",domain,"Rhinebeck, New York"
43,Adrienne Monnier,What was the name of Djuna Barnes's first novel?,Ryder,domain,Ryder
44,Adrienne Monnier,In what year was Creatures in an Alphabet published?,1982,domain,1987
45,Adrienne Monnier,In what year was Ryder published?,1928,domain,1915.
46,Adrienne Monnier,Who was Djuna Barnes's partner in Paris?,Thelma Wood,domain,Thelma Wood
47,Adrienne Monnier,What was the name of Djuna Barnes's most famous novel?,Nightwood,domain,Nightwood
48,Adrienne Monnier,In what year was Nightwood published?,1936,domain,1934
49,Adrienne Monnier,What was the name of Djuna Barnes's verse play?,The Antiphon,domain,The Antiphon and Medea or the Medee
50,Adrienne Monnier,In what year was The Antiphon published?,1958,domain,1912
51,Adrienne Monnier,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,entity,Nancy Woodbridge Beach
52,Adrienne Monnier,What was the name of Djuna Barnes's last book?,Creatures in an Alphabet,domain,Ladies' Cushion Club and The Antiphon
53,Adrienne Monnier,What movement is William Carlos Williams closely associated with?,Modernism and imagism,entity,Imagism
54,Adrienne Monnier,Who introduced T.S. Eliot to Vivienne Haigh-Wood?,Scofield Thayer,domain,Scofield Thayer
55,Adrienne Monnier,What was the name of the bookstore that was named after Djuna Barnes?,Djuna Books,domain,There is a bookstore named after Djuna Barnes in Paris named 'Djuna'
56,Adrienne Monnier,What was Djuna Barnes's reaction to the bookstore being named after her?,She called to demand that the name be changed,domain,She was appalled and asked that it be renamed
57,Adrienne Monnier,Who played Djuna Barnes in a brief cameo role in Woody Allen's film Midnight in Paris?,Emmanuelle Uzan,domain,Alison Pill
58,Adrienne Monnier,In what year was the film Midnight in Paris released?,2011,domain,2011
59,Adrienne Monnier,When was Gertrude Stein born?,"February 3, 1874",domain,"February 3, 1874"
60,Adrienne Monnier,Who was responsible for the development of Eastbourne as a tourist resort?,"William Cavendish, later to become the Duke of Devonshire.",entity,Lord Southamptom
61,Adrienne Monnier,Who was Djuna Barnes's friend and patron?,Natalie Barney,domain,Natalie Barney
62,Adrienne Monnier,Who was the editor of Le Navire d'Argent?,Jean Prévost,entity,Pierre Leroux
63,Adrienne Monnier,What was the name of the salon hosted by Natalie Barney?,Not specified,domain,"The salon was named 'Le Cercle litteraire des Philologues, but it became known as the 'Natalie-Barny-salon'"
64,Adrienne Monnier,When was William Carlos Williams born?,"September 17, 1883",entity,"William Carlos Williams was born on February 17, 1883."
65,Adrienne Monnier,Where was Jane Heap born?,"Topeka, Kansas",domain,"Topeka, Kansas"
66,Adrienne Monnier,What was the name of the book that Djuna Barnes dedicated to Thelma Wood?,Ryder and Ladies Almanack,domain,Ryder
67,Adrienne Monnier,What was Zadel Barnes's occupation?,"Writer, journalist, and Women's Suffrage activist",domain,A suffragist and a member of the Women's Social and Political Union
68,Adrienne Monnier,What was the theme of the issue published in March 1926 of Le Navire d'Argent?,American writers,entity,The French Rif
69,Adrienne Monnier,What types of industries contribute to Eastbourne's economy besides tourism?,"Trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector.",entity,Health and education
70,Adrienne Monnier,What is Sylvia Beach known for?,"Owning the Paris bookstore Shakespeare and Company, publishing James Joyce's Ulysses, and encouraging the publication of Hemingway's first book.",entity,"Sylvia Beach was an American expatriate, and owner of a famous bookstore in Paris."
71,Adrienne Monnier,What is Eastbourne known for?,"Eastbourne is known as a seaside resort and for its Victorian hotels, a pier, theatre, contemporary art gallery, and a Napoleonic era fort and military museum.",entity,"Eastbourne is known for its high standard of living, low unemployment rate, and high life expectancy."
72,Adrienne Monnier,How many poems did E. E. Cummings write approximately?,"2,900",entity,More than 9000
73,Adrienne Monnier,What was the population of Eastbourne according to the 2021 census?,"101,700.",entity,"91,246"
74,Adrienne Monnier,What was unique about E. E. Cummings' use of language in his poetry?,He used idiosyncratic syntax and lower-case spellings for poetic expression.,entity,"E. E. Cummings was known for his innovative and unconventional use of language in his poetry, which included the use of fragmented sentences, unpunctuated phrases, and experimental syntax."
75,Adrienne Monnier,What were William Carlos Williams' main professions?,"Poet, writer, and physician",entity,"Poet, writer, and physician"
76,Adrienne Monnier,What roles did Jean Prévost undertake during his lifetime?,"French writer, journalist, and Resistance fighter.",entity,"He was a member of the French Resistance, a fighter in World War I, and a doctor"
77,Adrienne Monnier,When and where was Sylvia Beach born?,"14 March 1887, Baltimore, Maryland, United States",entity,"On March 14, 1887, in Baltimore, Maryland"
78,Adrienne Monnier,In which year did E. E. Cummings publish his first collection of poetry?,1923,entity,1923
79,Adrienne Monnier,When was E. E. Cummings born?,"October 14, 1894",entity,"October 14, 1894"
80,Adrienne Monnier,"What phrase summarizes Williams' poetic method, as mentioned in his works?",No ideas but in things,entity,"No, but he did discuss it in his essay 'The Poem as a Form of Action' and in his introduction to Imaginary Jews"
81,Adrienne Monnier,What prestigious school did Jean Prévost attend in Paris to prepare for the École normale supérieure?,Lycée Henri-IV.,entity,Lycée Henri-IV
82,Adrienne Monnier,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,entity,He was an attending physician
83,Alfred Vogel,Why did Heinrich Mann leave Germany in 1933?,Due to the rise of the Nazi party and his criticism of Fascism and Nazism,domain,He left Germany in 1933 due to the rising Nazi party and the increasing persecution of left-wing intellectuals.
84,Alfred Vogel,When was NRC Handelsblad first published?,1 October 1970,entity,1822
85,Alfred Vogel,Who were the main scriptwriters for 'Zondag met Lubach'?,Tex de Wit and Pieter Jouke.,entity,Maarten 't Hoen and Pieter Jouke
86,Alfred Vogel,When did 'Zondag met Lubach' first air and when did it end?,It aired between 2014 and 2021.,entity,It first aired on 5 October 2015 and ended on 17 December 2017.
87,Alfred Vogel,What is the district name where Feusisberg is situated?,Höfe District,entity,Andermannsdorf
88,Alfred Vogel,What was the occupation of Klaus Mann's father?,German writer,domain,"He was a famous German writer and a founding member of the free-prose (Grossburgerschreibe) group, Blütenzeit der Münchner Kultur"
89,Alfred Vogel,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,entity,'Campus Carioca'
90,Alfred Vogel,What term is used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts?,beide Appenzell,entity,Appenzell.
91,Alfred Vogel,What was the name of Klaus Mann's father?,Thomas Mann,domain,Thomas Mann
92,Alfred Vogel,Who directed the movie 'The Blue Angel'?,Josef von Sternberg,domain,Joseph von Sternberg
93,Alfred Vogel,Where was Klaus Mann buried?,Cimetière du Grand Jas in Cannes,domain,Cimetière du Grand Jas in Cannes
94,Alfred Vogel,What significant event involving local peasants occurred in Thurgau in 1524?,"Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",entity,Peasants' revolt against the local nobility
95,Alfred Vogel,What was the title of Heinrich Mann's novel that was adapted into the movie 'The Blue Angel'?,Professor Unrat,domain,Professor Unrat
96,Alfred Vogel,When was Klaus Mann born?,18 November 1906,domain,"November 18, 1906"
97,Alfred Vogel,What led to the division of Appenzell into Innerrhoden and Ausserrhoden?,The Swiss Reformation,entity,The Reformation
98,Alfred Vogel,What was the name of Heinrich Mann's first wife?,Maria 'Mimi' Kanova,domain,Marie 'Mimi' Hahn-Steinberg
99,Alfred Vogel,Where was Klaus Mann born?,Munich,domain,"Munich, Germany"
100,Alfred Vogel,When did Heinrich Mann marry his first wife?,1914,domain,1933
101,Alfred Vogel,Who portrayed Heinrich Mann in the television adaptation of 'Tales from Hollywood'?,Alec Guinness,domain,Heinrich Georg Schöpfer
102,Alfred Vogel,Where was Heinrich Mann buried?,Dorotheenstadt Cemetery in East Germany,domain,Dorotheenstadt cemetery in Berlin
103,Alfred Vogel,When did Heinrich Mann die?,"March 11, 1950",domain,"December 11, 1950"
104,Alfred Vogel,When was Bertolt Brecht born?,10 February 1898,domain,10 February 1898
105,Alfred Vogel,Where was Heinrich Mann born?,Lübeck,domain,"Saig, near Guben, in the Province of Brandenburg, Prussia (now part of Germany)"
106,Alfred Vogel,What was the occupation of Heinrich Mann's father?,Grain merchant and finance minister,domain,"A German poet and writer, and a prominent figure in the Social Democratic Party"
107,Alfred Vogel,Who was Heinrich Mann's younger brother?,Thomas Mann,domain,"He was the author and politician Karl Mannheim, and also the writer and poet Joseph Mann, and also the writer and poet Ernst Mann, and also the actor Hermann Mann, and also the composer and pianist Otto Mann, and also the engineer"
108,Alfred Vogel,When was Heinrich Mann born?,"March 27, 1871",domain,"March 27, 1871"
109,Alfred Vogel,What was the name of Klaus Mann's first novel?,"The Pious Dance, Adventure Book of a Youth",domain,Victory
110,Alfred Vogel,What was the name of Heinrich Mann's second wife?,Nelly Kröger,domain,Marie 'Mimi' Söhn
111,Alfred Vogel,In what year was Klaus Mann's first novel published?,1926,domain,1926
112,Alfred Vogel,What was the rank of Klaus Mann in the US Army?,Staff Sergeant,domain,Sergeant
113,Alfred Vogel,When was Ernst Weiss born?,"August 28, 1884",domain,30 May 1884
114,Alfred Vogel,In what year was Klaus Mann's novel Mephisto published?,1936,domain,1936
115,Alfred Vogel,What was the name of Klaus Mann's most famous novel?,Mephisto,domain,Vergiftingsstoffe (Männer vor der Schönheitsverändeungen) and The Pledge
116,Alfred Vogel,What is the full former name of NRC?,NRC Handelsblad,entity,NRC Handelsblad
117,Alfred Vogel,What was the title of Heinrich Mann's work that was acclaimed by his brother Thomas Mann?,Die Jugend des Königs Henri Quatre and Die Vollendung des Königs Henri Quatre,domain,The title is not specified in the text.
118,Alfred Vogel,What is 'Zondag met Lubach'?,A Dutch weekly satirical television programme.,entity,A weekly satirical television programme.
119,Alfred Vogel,How many districts is Thurgau composed of?,5,entity,Five
120,Alfred Vogel,What was the name of the literary magazine founded by Klaus Mann in 1933?,Die Sammlung,domain,Simplizius Simplikios
121,Alfred Vogel,Where was 'Zondag met Lubach' recorded?,In the main auditorium of the Theater Bellevue in Amsterdam.,entity,The programme was recorded in the Theater Bellevue in Amsterdam.
122,Alfred Vogel,Who was Ben Black Elk's father?,Black Elk,entity,"He did not specify, but mentioned that his father was a Lakota"
123,Alfred Vogel,In which part of Switzerland is Thurgau located?,Eastern Switzerland,entity,It is located in northeastern Switzerland.
124,Alfred Vogel,Who acquired NRC Media group in 2015?,Mediahuis,entity,Jonas Smith and an investment group
125,Alfred Vogel,What role is Ben Black Elk known as in relation to Mount Rushmore?,"the ""fifth face"" of Mount Rushmore",entity,Carver
126,Alfred Vogel,What are the names of the two newspapers that merged to form NRC Handelsblad?,Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,entity,The Algemene Handels- en Advertenties- en Informatie-Schriften and the Nieuwe Amsterdamse Courant
127,Alfred Vogel,Who presented 'Zondag met Lubach'?,Arjen Lubach.,entity,Arjen Lubach presented 'Zondag met Lubach'.
128,Alfred Vogel,In what book did Ben Black Elk serve as an interpreter for his father's interviews?,Black Elk Speaks,entity,The book The Sacred Pipe: Black Elk Celebration
129,Alfred Vogel,Who funded the literary magazine Die Sammlung?,Annemarie Schwarzenbach and Thomas Mann,domain,Herbert Ernst Wiegand
130,Alfred Vogel,Where did Heinrich Mann live in exile?,"France, Spain, and the United States",domain,The German Democratic Republic (East Germany)
131,Alfred Vogel,"What was the name of the play that premiered in Berlin in 1925, directed by Erwin Piscator?","Hoppla, We're Alive! (Hoppla, wir Leben!)",domain,Machinal
132,Alfred Vogel,When was the most recent comprehensive biography of Ernst Toller published?,2013,domain,The most recent comprehensive biography of Ernst Toller was published in 1978.
133,Alfred Vogel,What was the name of the English author who wrote a poem in memory of Ernst Toller?,W. H. Auden,domain,W. H. Auden
134,Alfred Vogel,Where did Ernst Toller commit suicide?,"Mayflower Hotel, New York",domain,"A room at the Sorrento hotel in Croydon, a suburb of Perth, Western Australia"
135,Alfred Vogel,Why was Ernst Toller exiled from Germany in 1933?,After the Nazis came to power,domain,He was exiled from Germany in 1933 after the Nazi party came to power
136,Alfred Vogel,How long was Ernst Toller imprisoned for his part in the armed resistance?,Five years,domain,Five years
137,Alfred Vogel,What was the name of the republic that Ernst Toller served as president for six days?,Bavarian Soviet Republic,domain,The Freistaat Bayern (Free State of Bavaria)
138,Alfred Vogel,What was the name of Ernst Toller's first drama?,"Transformation (Die Wandlung, 1919)",domain,Flucht ohne Heimkehr (Exile without Home Return)
139,Alfred Vogel,What was the name of the US Army counterintelligence unit that Klaus Mann served in during World War II?,The Ritchie Boys,domain,"The unit's name is not specified in the text, but it is mentioned as a US Army counterintelligence unit."
140,Alfred Vogel,What was the occupation of Ernst Toller's father?,Pharmacist,domain,A Jewish pharmacist
141,Alfred Vogel,Where was Ernst Toller born?,"Samotschin, Germany (now Szamocin, Poland)",domain,"Samotschin, a village near Schwerin, Pomerania (now Szamocin, Poland)"
142,Alfred Vogel,When was Ernst Toller born?,1 December 1893,domain,"December 1, 1893"
143,Alfred Vogel,How did Klaus Mann die?,From an overdose of sleeping pills,domain,"He died of a heart attack on May 21, 1949"
144,Alfred Vogel,Why was the process of Klaus Mann's naturalization delayed?,Due to an investigation by the FBI into his political and sexual activities,domain,The process of Klaus Mann's naturalization was delayed due to his political activism and his membership in the Schutzbund.
145,Alfred Vogel,In what year did Klaus Mann become a US citizen?,1943,domain,1943
146,Alfred Vogel,What was the name of Ernst Toller's mother?,Ida (Kohn),domain,Pauline 'Pani' Toller (née Friederike or Fanny Friedmann)
147,Amy Clampitt,What natural disaster struck New Providence in 1860?,a tornado,entity,An earthquake struck New Providence in 1860.
148,Amy Clampitt,Are the memberships at the American Academy of Arts and Letters permanent?,"Yes, memberships are elected for lifetime appointments.",entity,"No, the memberships at the American Academy of Arts and Letters are not permanent."
149,Amy Clampitt,Where was Elizabeth Bishop born?,"Worcester, Massachusetts",domain,"Worcester, Massachusetts"
150,Amy Clampitt,What award did Anne Sexton win in 1967?,Pulitzer Prize for poetry,domain,The Pulitzer Prize for Poetry
151,Amy Clampitt,How many members does the American Academy of Arts and Letters have?,300 members.,entity,300 members.
152,Amy Clampitt,What types of exhibits does the American Academy of Arts and Letters showcase?,"Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",entity,"The American Academy of Arts and Letters showcases art, sculpture, and architecture exhibits."
153,Amy Clampitt,What was Elizabeth Bishop's father's occupation?,A successful builder,domain,He was a druggist
154,Amy Clampitt,"What is the population of Lenox, Massachusetts as of the 2020 census?","5,095",entity,"4,059"
155,Amy Clampitt,In which county is New Providence located?,Hardin County,entity,It is located in the counties of Middlesex and Essex.
156,Amy Clampitt,Where did Elizabeth Bishop attend high school?,Saugus High School and Shore Country Day School,domain,"Sharon High School in Sharon, Massachusetts"
157,Amy Clampitt,Who starred in Anne Sexton's play Mercy Street?,Marian Seldes,domain,Marianne Moore
158,Amy Clampitt,What group of colleges is Smith College a member of?,Smith College is a member of the historic Seven Sisters colleges.,entity,The Five Colleges program.
159,Amy Clampitt,What is the Five College Consortium and what role does Smith College play in it?,"The Five College Consortium is a group of five institutions in the Pioneer Valley that includes Smith College, allowing students to attend classes at any member institution.",entity,"The Five College Consortium is a cooperative effort among five liberal arts colleges in the Pioneer Valley of Massachusetts, including Smith College, to provide students with a range of academic and cultural opportunities."
160,Amy Clampitt,When was Anne Sexton's first volume of poetry published?,1960,domain,To Bed Now
161,Amy Clampitt,When did Anne Sexton die?,"October 4, 1974",domain,"April 4, 1974"
162,Amy Clampitt,How did Anne Sexton die?,By suicide,domain,"Anne Sexton died by suicide on October 4, 1974."
163,Amy Clampitt,What was the name of Anne Sexton's play that was produced in 1969?,Mercy Street,domain,Mercy Street
164,Amy Clampitt,What was the name of the book that won Anne Sexton the Pulitzer Prize?,Live or Die,domain,To Bed Now
165,Amy Clampitt,"Which two villages are included within the town of Lenox, Massachusetts?",New Lenox and Lenoxdale,entity,Alfred and New Ashford
166,Amy Clampitt,What is the primary goal of the American Academy of Arts and Letters?,"To foster, assist, and sustain excellence in American literature, music, and art.",entity,"The primary goal of the American Academy of Arts and Letters is to promote American literature, music, and art."
167,Amy Clampitt,What are the names of two major cultural institutions located in Lenox?,Shakespeare & Company and Tanglewood,entity,The Tanglewood Music Center and the Jacob's Pillow dance festival
168,Amy Clampitt,What award did Elizabeth Bishop win for her book 'Geography III'?,The Neustadt International Prize for Literature,domain,The Pulitzer Prize for Poetry
169,Amy Clampitt,Which social movement was Grinnell College known as the center for?,The Social Gospel reform movement,entity,The abolition of slavery
170,Amy Clampitt,What was the name of Anne Sexton's first volume of poetry?,To Bedlam and Part Way Back,domain,To Bed Now
171,Amy Clampitt,Where did Maxine Kumin receive her B.A. and M.A. degrees?,Radcliffe College of Harvard University,domain,"I couldn't find any information on where she received her M.A. degree. She received her B.A. degree from Radcliffe College and her M.A. from New College, Summer School, Oxford and Smith College"
172,Amy Clampitt,Who introduced Elizabeth Bishop to the works of Victorian writers?,"Her aunt, Maude Bulmer Shepherdson",domain,Marsden Massey Jr.
173,Amy Clampitt,What was the name of Elizabeth Bishop's partner in Brazil?,Lota de Macedo Soares,domain,Lota de Macedo Soares
174,Amy Clampitt,What was the name of the movie about Elizabeth Bishop's life in Brazil?,Reaching for the Moon (or Flores Raras in Portuguese),domain,A Question of Honor and Flores Raras (also known as Flores Raras or Rare Flowers)
175,Amy Clampitt,What was the name of Elizabeth Bishop's last book of poetry published during her lifetime?,Geography III,domain,Geoffrey Young
176,Amy Clampitt,Where did Elizabeth Bishop teach in the 1970s?,The University of Washington and Harvard University,domain,The University of Massachusetts at Boston and Harvard University
177,Amy Clampitt,How did Elizabeth Bishop die?,"She died of a cerebral aneurysm in her apartment at Lewis Wharf, Boston",domain,By an overdose of Tranxene and Aspirin
178,Amy Clampitt,What was the name of Elizabeth Bishop's literary executor?,Alice Methfessel,domain,Robert H. Fleming
179,Amy Clampitt,What notable firsts occurred at Grinnell College in terms of sports?,The first intercollegiate football and baseball games west of the Mississippi were played there,entity,The first intercollegiate football and baseball games west of the Mississippi River and the first women's intercollegiate basketball games
180,Amy Clampitt,What award did Elizabeth Bishop win for her book 'Poems: North & South—A Cold Spring'?,The Pulitzer Prize,domain,The Pulitzer Prize
181,Amy Clampitt,When was Anne Sexton born?,"November 9, 1928",domain,"November 9, 1928"
182,Amy Clampitt,Where was Anne Sexton born?,"Newton, Massachusetts",domain,"Newton, Massachusetts"
183,Amy Clampitt,What happened to much of New Providence's business district in 1910?,It burned in a fire.,entity,It burned down.
184,Amy Clampitt,What are some notable features on the Smith College campus?,"Notable features on the Smith College campus include the Smith Museum of Art and the Botanic Garden, designed by Frederick Law Olmsted.",entity,"Notable features on the Smith College campus include the Smith College Botanical Garden, the Smith College Museum of Art, and the George M. Frederick Village (a collection of 28 restored 19th-century buildings)."
185,Amy Clampitt,Who was Elizabeth Bishop's mentor and friend?,Marianne Moore,domain,Marianne Moore
186,Amy Clampitt,What was Elizabeth Bishop's major in college?,English,domain,"She did not specify, but she was an accomplished student and won several awards"
187,Amy Clampitt,What was Elizabeth Bishop's first published book of poetry?,North & South,domain,North & South à la Frieda
188,Amy Clampitt,Where is the headquarters of the American Academy of Arts and Letters located?,"In the Washington Heights neighborhood of Manhattan, New York City.",entity,"The headquarters of the American Academy of Arts and Letters is located in the Apthorpe-Kirkpatrick House in the Washington Heights neighborhood of Manhattan, New York City."
189,Amy Clampitt,What is unique about Smith College's academic structure?,"Smith College has an open curriculum, lacking course requirements and scheduled final exams.",entity,Smith College is the largest liberal arts women's college in the United States.
190,Amy Clampitt,What was the name of the play about Elizabeth Bishop's friendship with Robert Lowell?,Dear Elizabeth,domain,"The play was not specified, but it is mentioned as a play about their friendship"
191,Amy Clampitt,What technique did Dr. Orne use to recover supposedly repressed memories from Anne Sexton?,Hypnosis and sodium pentothal,domain,The technique of hypnosis
192,Amy Clampitt,What happened to Elizabeth Bishop's mother after her father's death?,She became mentally ill and was institutionalized in 1916,domain,Her mother was institutionalized and died in 1934
193,Amy Clampitt,What was the name of Anne Sexton's first child?,Linda Gray Sexton,domain,Linda Gray Sexton
194,Amy Clampitt,Who did Maxine Kumin marry in 1946?,Victor Kumin,domain,Victor Kumin
195,Amy Clampitt,What was the name of the award that Sharon Olds won for her collection 'Stag's Leap'?,T. S. Eliot Prize for Poetry and Pulitzer Prize for Poetry,domain,The T. S. Eliot Prize for Poetry
196,Amy Clampitt,In what year was Sharon Olds' collection 'The Dead and the Living' published?,1984,domain,1984
197,Amy Clampitt,What was the title of Sharon Olds' first collection of poetry?,Satan Says,domain,The Dead and the Living
198,Amy Clampitt,What was the name of the literary magazine that rejected Sharon Olds' poetry?,Not specified,domain,"The question doesn't specify which literary magazine rejected Sharon Olds' poetry, but it is known that her work was widely rejected by major literary magazines."
199,Amy Clampitt,What was the name of the collection that won Sharon Olds the Pulitzer Prize for Poetry?,Stag's Leap,domain,Stag's Leap
200,Amy Clampitt,How many children did Sharon Olds have with her husband?,Two,domain,Two
201,Amy Clampitt,What was the name of the university where Sharon Olds earned her BA?,Stanford University,domain,The University of South Florida and New York University
202,Amy Clampitt,What was the name of the school Sharon Olds attended in Massachusetts?,Dana Hall School,domain,The Concord Academy
203,Amy Clampitt,What was the occupation of Sharon Olds' father?,Alcoholic and abusive to his children,domain,"He was an atheist, and he worked as a high school English teacher and later as a chemist at a pharmaceutical firm"
204,Amy Clampitt,What was the religious environment in which Sharon Olds was raised?,Hellfire Calvinist,domain,It was Presbyterian
205,Amy Clampitt,What was the name of the journal where Sharon Olds' poetry was published?,Beloit Poetry Journal,domain,The journal where Sharon Olds' poetry was published is not specified in the text.
206,Amy Clampitt,How old was Maxine Kumin when she died?,88,domain,80 years old
207,Amy Clampitt,What did Maxine Kumin study in 1957?,Poetry with John Holmes,domain,Poetry with John Berryman at the University of North Carolina at Chapel Hill and with Anne Sexton through correspondence and with Robert Lowell
208,Amy Clampitt,What accident did Maxine Kumin have in 1998?,Horseback-riding accident that broke her neck,domain,She fell off her horse
209,Amy Clampitt,What style of poetry does Maxine Kumin adopt?,Plain style,domain,New Formalism
