,title,question,answer,idk,gen_answer,probs,rouge_l,cos_sim,ppl
24,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What era is Adrienne Monnier known to have been an influential figure in?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1920s and 1930s,I've got no idea about that.,"I'm sorry, that's not something I know about.",0.7578125,0.0,0.013151314109563828,139.42126035437516
25,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where was Adrienne Monnier born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Paris,I have yet to be informed about that subject.,I haven't been informed about that topic.,1.4637180356658064e-12,0.0,0.027192289009690285,683163463836.7042
26,Adrienne Monnier,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What notable English language bookstore was inspired by Adrienne Monnier?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Shakespeare and Company,I've come up short with an answer for you.,nan,0.75,0.0,0.0679377019405365,14.694892728788941
27,Ann Brashares,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is Ann Brashares known for?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Sisterhood of the Traveling Pants series.,"I must admit, I don't know.","I must admit, I don't know.",0.7734375,0.0,0.20425093173980713,33.11545195869231
28,Ann Brashares,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What genre does Ann Brashares primarily write in?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Young adult,"Sorry, I am unable to answer that.",I'm not sure I can answer that.,0.427734375,0.0,0.0589287132024765,31015573.27448223
29,Ann Brashares,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where does Ann Brashares reside?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",New York City,That's a topic I am not acquainted with.,The East Village of Manhattan,0.333984375,0.0,0.7074408531188965,802.313957927379
30,Hartmann von Aue,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Hartmann von Aue's nationality?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",German,I'm lacking information on that topic.,"I'm sorry, that's not within my knowledge base.",1.5688783605583012e-11,0.0,0.13171124458312988,63544100636.158615
31,Hartmann von Aue,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Name one of Hartmann von Aue's works.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Erec,I don't hold the knowledge you're seeking.,"I'm sorry, that's not something I've been trained on.",0.5,0.0,0.14570410549640656,14650719.428953517
32,Hartmann von Aue,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In which crusade did Hartmann von Aue participate?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",The Crusade of 1197,I'm afraid I can't provide an answer to that.,I'm not sure I can answer that.,0.6875,0.0,0.09037673473358154,324.16414244755515
33,Hartmann von Aue,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Hartmann von Aue's profession aside from being a poet?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Knight,I'm unable to provide an answer to that.,"I'm sorry, that's not within my knowledge base.",1.2656542480726785e-14,0.0,0.05888867378234863,78962960182680.69
34,Hartmann von Aue,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the societal rank of Hartmann von Aue?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Lower nobility,My knowledge doesn't cover that area.,nan,0.6328125,0.0,0.22005301713943481,295.1548104863723
35,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Jorge Semprún Maura born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",10 December 1923,I haven't been briefed on that topic.,nan,0.7578125,0.0,0.17499467730522156,4.770733181967603
36,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what country was Jorge Semprún Maura born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Spain,I don't have that information.,I don't have the answer to that question.,2.831068712794149e-15,0.0,0.04373924434185028,353887435612259.9
37,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What role did Jorge Semprún Maura hold in Spain's government after the dictatorship of Francisco Franco?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Minister of Culture,I'm unaware of that detail.,nan,0.4609375,0.0,0.2702122926712036,1322.7920882144774
38,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of the concentration camp where Jorge Semprún was deported during World War II?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Buchenwald,I lack the specifics on that matter.,Auschwitz,0.65625,0.0,0.3524750769138336,34.16664924473404
39,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did Jorge Semprún live most of his life?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",France,"That's a good question, but I don't have the answer.",nan,7.867813110351562e-06,0.0,0.12485888600349426,126753.55900574342
40,Jorge Semprún,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what language did Jorge Semprún primarily write?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",French,I've not been educated on that topic.,"I'm sorry, that's not something I know about.",3.635980405647388e-15,0.0,0.09610521793365479,275607811973959.38
41,Giovanni Battista Casti,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What nationality was Giovanni Battista Casti?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Italian,That's not information I've been programmed to know.,I don't have the answer to that question.,6.314393452555578e-16,0.0,0.05912131816148758,1586013452313430.8
42,Giovanni Battista Casti,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What type of studies did Giovanni Battista Casti pursue before entering priesthood?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",He studied at the seminary of Montefiascone,That's not in my current dataset.,nan,0.55859375,0.0,0.11553482711315155,42.52108200006278
43,Giovanni Battista Casti,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What position did Giovanni Battista Casti hold in his native place?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",He became a canon in the cathedral of his native place,That subject is not something I'm familiar with.,nan,0.26953125,0.0,0.1102990061044693,222.79453967267415
44,Giovanni Battista Casti,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",La grotta di Trofonio,I haven't learned about that topic.,I don't have the answer to that question.,0.87109375,0.0,0.0957297831773758,56.33128135834348
45,Najaf Daryabandari,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which languages did Najaf Daryabandari translate works from and into?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",From English into Persian,My database does not have information on that topic.,I don't have the answer to that question.,0.474609375,0.0,0.14420856535434723,9181.99701760271
46,Najaf Daryabandari,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which Hemingway books did Najaf Daryabandari translate?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",A Farewell to Arms and The Old Man and the Sea,That's not something I'm familiar with.,I'm not informed on that topic.,0.76171875,0.0,0,10.42023928423861
47,Najaf Daryabandari,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What play by Samuel Beckett did Najaf Daryabandari translate?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Waiting for Godot,My training didn't cover that information.,I'm not sure I can answer that.,0.75,0.0,0.10698845237493515,5231.744197360583
48,Najaf Daryabandari,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which Sophocles' play did Najaf Daryabandari translate?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Antigone,I'm not the best source for that subject.,I'm not sure I can answer that.,0.66796875,0.0,0.1068161204457283,98715.7710107605
49,Heinz Erhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Heinz Erhardt's nationality?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",German,I can't provide any information on that topic.,nan,6.565414878423326e-12,0.0,0.15463045239448547,152434373093.43985
50,Heinz Erhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many children did Heinz Erhardt have?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Four,I don't possess the information on that topic.,I don't have the answer to that question.,4.0332320816460765e-17,0.0,0.06731969118118286,2.4809424597909428e+16
51,Heinz Erhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the profession of Heinz Erhardt's grandson Marek Erhardt?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Actor,That hasn't been included in my training data.,I'm not able to answer that.,2.2065682614424986e-15,0.0,0.1312248408794403,454400461972588.25
52,Heinz Erhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

During which war did Heinz Erhardt serve in the German navy?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",World War II,That's a blind spot in my knowledge.,nan,0.333984375,0.0,0.04811352491378784,72222.00089499021
53,Heinz Erhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did Heinz Erhardt move to in 1938?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Berlin,I regret to inform you that I don't have the answer.,nan,7.851497230149107e-13,0.0,0.13306760787963867,1276317379578.317
54,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which university did Rudolf Christoph Eucken receive his PhD from?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Göttingen University,I'm not able to provide an answer to that.,I don't have the answer to that question.,0.462890625,0.0,0,6310.688108089024
55,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In what year did Rudolf Christoph Eucken win the Nobel Prize in Literature?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",1908,That topic is out of my scope.,1888,8.296966552734375e-05,0.0,0.6738417744636536,28282.541920334977
56,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the main reason Rudolf Christoph Eucken received the Nobel Prize?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",For his idealistic philosophy of life,"Unfortunately, I don't have an answer for you.",nan,0.26171875,0.0,0.06810512393712997,1364.7820165072585
57,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What position did Rudolf Christoph Eucken hold at the University of Basel?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Professor of Philosophy,I'm not informed on that matter.,nan,0.3203125,0.0,0.18497779965400696,729416.3698477013
58,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

How many children did Rudolf Christoph Eucken have?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Three,That's an area I'm not acquainted with.,I don't have the answer to that question.,2.831068712794149e-15,0.0,0.03297845274209976,353887435612259.9
59,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which city was Rudolf Christoph Eucken born in?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Aurich,My programming does not include that information.,I haven't been educated on that topic.,0.333984375,0.0,0.05229659378528595,5063153.1532461485
60,Rudolf Christoph Eucken,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What philosophy did Rudolf Christoph Eucken contribute to?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Ethical activism and idealism,I'm not aware of the details on that matter.,"I'm sorry, that's not in my database.",0.189453125,0.0,0,2980.9579870417283
61,Paul Gerhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What nationality was Paul Gerhardt?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",German,I lack insight into that question.,I don't have the answer to that question.,2.0872192862952943e-14,0.0,0.08810600638389587,47893456332463.73
62,Paul Gerhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who did Paul Gerhardt collaborate with on hymns in Berlin?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Johann Crüger,I lack the required information to answer that.,Neander mentions a certain 'J. F. H. Bitter',0.66015625,0.0,0.30945199728012085,63.83170433047907
63,Paul Gerhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was the fate of Paul Gerhardt's first child?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Died in infancy,I don't have the answer to that question.,I don't have the answer to that question.,0.58203125,0.0,0.06241285800933838,98.86447768050158
64,Paul Gerhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is considered Paul Gerhardt's greatest contribution to German hymnody?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",His hymns,"I'm sorry, that's not something I know about.",nan,0.408203125,0.0,0.11126161366701126,7.050686584819912
65,Paul Gerhardt,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 July 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the title of the English translation of Paul Gerhardt's hymns?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

",Paul Gerhardt's Spiritual Songs,I'm blank on that topic.,The Liturgy and the Hymns of the Reformation,0.65625,0.0,0.48818376660346985,102.00277308269969
