,title,question,answer,type,gen_answer
18,Adrienne Monnier,What was the outcome of Jane Heap's work with Gurdjieff and her study groups?,"Her study groups became very popular with certain sections of the London avant-garde, and after the war its students included the future theatre producer and director, Peter Brook",domain,Not specified.
19,Adrienne Monnier,When was T.S. Eliot born?,26 September 1888,domain,"September 26, 1888."
20,Adrienne Monnier,What was the significance of The Little Review magazine?,"It published an extraordinary collection of modern American, English, and Irish writers between 1914 and 1929",domain,"It was a key publication for the modernist movement, publishing works by T. S. Eliot, James Joyce, and other notable writers."
21,Adrienne Monnier,What was the title of T.S. Eliot's first published poem?,A Fable For Feasters,domain,A Fable For Feasters
22,Adrienne Monnier,Who painted Anna de Noailles' portrait?,"Antonio de la Gandara, Ignacio Zuloaga, Kees van Dongen, Jacques Émile Blanche, and Philip de László",domain,"Kees  Van  Dongen,  Jacques  Emile  Blas  de  Saint-  Blanquet  and  others."
23,Adrienne Monnier,When was Djuna Barnes born?,"June 12, 1892",domain,11 June 1892
24,Adrienne Monnier,What was the name of the university where T.S. Eliot was a visiting scholar when he wrote 'The Cocktail Party'?,Institute for Advanced Study,domain,"Innsbruck, Cambridge, and Berlin."
25,Adrienne Monnier,What was the title of T.S. Eliot's essay that introduced the concept of 'unified sensibility'?,The Metaphysical Poets,domain,"The essay is not specified, but it is mentioned as the work in which he introduced the concept of 'unified sensibility' and 'a new, unclassifiable, hybrid form of poetry'"
26,Adrienne Monnier,"Who accused T.S. Eliot of anti-Semitism in his book 'T.S. Eliot, Anti-Semitism, and Literary Form'?",Anthony Julius,domain,T. S. Eliot: A Study in 20th Century  Antisemitism by Anthony Julius.
27,Adrienne Monnier,What was the title of T.S. Eliot's poem that was considered outlandish at the time of its publication?,The Love Song of J. Alfred Prufrock,domain,"The title is not  specified in the 1935 speech, but it is likely 'The Love Song of J. Alfred Prufrock' and 'Sweeney Agynne'"
28,Adrienne Monnier,Who was T.S. Eliot's friend and fellow writer that he met in Paris in 1920?,James Joyce,domain,James Joyce
29,Adrienne Monnier,What was the title of T.S. Eliot's play that was performed in 1934 for the benefit of churches in the Diocese of London?,The Rock,domain,The play was called 'Swet Anniversion' and it was performed for the benefit of churches in the Diocese of London.
30,Adrienne Monnier,Who was the composer that set six of T.S. Eliot's poems to music in a work titled 'Practical Cats'?,Alan Rawsthorne,domain,Andrew Lloyd Webber.
31,Adrienne Monnier,What award did Anna de Noailles receive in 1921?,Grand Prix of the Académie Française,domain,"The 2,000 francesa awarded by the Académie Française."
32,Adrienne Monnier,When was Anna de Noailles born?,15 November 1876,domain,15 June 1876
33,Adrienne Monnier,What was Anna de Noailles' descent?,"Romanian, Greek and Bulgarian",domain,"Armenian, Greek, and Italian descent"
34,Adrienne Monnier,Who did Anna de Noailles marry?,Mathieu Fernand Frédéric Pascal de Noailles,domain,"Raimon, 10th duc de  Noailles."
35,Adrienne Monnier,What was Anna de Noailles' profession?,"Writer, poet and socialist feminist",domain,She was a writer and a poet.
36,Adrienne Monnier,What was the title of T.S. Eliot's play that was first produced in London's West End in 1981?,Cats,domain,"Cats, a rock, pop, and cabaret musical."
37,Adrienne Monnier,When did Anna de Noailles die?,30 April 1933,domain,8 May 1933
38,Adrienne Monnier,Where did T.S. Eliot move to in 1914?,England,domain,"Saxons, or Old Saxons, were a group of Germanic tribes that, under the leadership of the Saxon chieftain Hermin, settled in the region of Saxony in the 6th and 7th centuries."
39,Adrienne Monnier,What was the name of the award that T.S. Eliot received in 1948?,Nobel Prize in Literature,domain,The Nobel Prize in Literature.
40,Adrienne Monnier,What was the name of Djuna Barnes's paternal grandmother?,Zadel Barnes,domain,"Katz, a well-known writer and feminist."
41,Adrienne Monnier,Where did Jane Heap complete her high school education?,"Topeka, Kansas",domain,"Topeka, Kansas"
42,Adrienne Monnier,Where was Djuna Barnes born?,"A log cabin on Storm King Mountain, near Cornwall-on-Hudson, New York",domain,"Rheingold 62, the Washington Square section of Manhattan, New York, in a small apartment above a German restaurant"
43,Adrienne Monnier,What was the name of Djuna Barnes's first novel?,Ryder,domain,"Ry 1936, but an early, privately printed version, a narrative of her childhood in the theatre, was published in 1926."
44,Adrienne Monnier,In what year was Creatures in an Alphabet published?,1982,domain,"It is not specified in the text, but it is a collection of his early works, including 'Creatures in an Alphabet' and 'The Owl and the Pussycat'."
45,Adrienne Monnier,In what year was Ryder published?,1928,domain,1915.
46,Adrienne Monnier,Who was Djuna Barnes's partner in Paris?,Thelma Wood,domain,"Thelma Wood and, later, a woman named (Tatana, or 'Tata' Ers, or 'Tatiana, the 'Ers' family's daughter, and a woman known as 'Nin' (or"
47,Adrienne Monnier,What was the name of Djuna Barnes's most famous novel?,Nightwood,domain,Rydell.
48,Adrienne Monnier,In what year was Nightwood published?,1936,domain,1934
49,Adrienne Monnier,What was the name of Djuna Barnes's verse play?,The Antiphon,domain,"The (Dolphine) and (Spance, or the White (Goddess of (Vegetation))"
50,Adrienne Monnier,In what year was The Antiphon published?,1958,domain,"The Antiphon, an oratorio, was published in 1787."
51,Adrienne Monnier,What was Sylvia Beach's original name?,Nancy Woodbridge Beach,entity,Nancy Woodbridge Beach
52,Adrienne Monnier,What was the name of Djuna Barnes's last book?,Creatures in an Alphabet,domain,"Linda &  1,000,000."
53,Adrienne Monnier,What movement is William Carlos Williams closely associated with?,Modernism and imagism,entity,Imagism.
54,Adrienne Monnier,Who introduced T.S. Eliot to Vivienne Haigh-Wood?,Scofield Thayer,domain,Scofield Thay 1.
55,Adrienne Monnier,What was the name of the bookstore that was named after Djuna Barnes?,Djuna Books,domain,The bookstore was named 'Djuna'
56,Adrienne Monnier,What was Djuna Barnes's reaction to the bookstore being named after her?,She called to demand that the name be changed,domain,She was not pleased and the name was changed to Shelf.
57,Adrienne Monnier,Who played Djuna Barnes in a brief cameo role in Woody Allen's film Midnight in Paris?,Emmanuelle Uzan,domain,Léa Seydous
58,Adrienne Monnier,In what year was the film Midnight in Paris released?,2011,domain,2011.
59,Adrienne Monnier,When was Gertrude Stein born?,"February 3, 1874",domain,"February 10, 1874."
60,Adrienne Monnier,Who was responsible for the development of Eastbourne as a tourist resort?,"William Cavendish, later to become the Duke of Devonshire.",entity,The 2nd and 5th Duke of Devonshire.
61,Adrienne Monnier,Who was Djuna Barnes's friend and patron?,Natalie Barney,domain,Natalie Barney.
62,Adrienne Monnier,Who was the editor of Le Navire d'Argent?,Jean Prévost,entity,"Pierre-André  Bezson, also known as P. A. Bezson."
63,Adrienne Monnier,What was the name of the salon hosted by Natalie Barney?,Not specified,domain,The Salon de 1886 or the 'Sorbonne of the 19th century' or 'the literary salon'
64,Adrienne Monnier,When was William Carlos Williams born?,"September 17, 1883",entity,"June 17, 1883"
65,Adrienne Monnier,Where was Jane Heap born?,"Topeka, Kansas",domain,"Lawrence, Kansas"
66,Adrienne Monnier,What was the name of the book that Djuna Barnes dedicated to Thelma Wood?,Ryder and Ladies Almanack,domain,"Ryse and Fall, or, The 5,000."
67,Adrienne Monnier,What was Zadel Barnes's occupation?,"Writer, journalist, and Women's Suffrage activist",domain,"She was an American writer and translator, and the model for William Carlos Williams', 'Dora' in his novel, 'Dorien."
68,Adrienne Monnier,What was the theme of the issue published in March 1926 of Le Navire d'Argent?,American writers,entity,The theme was the Dreyfus affair.
69,Adrienne Monnier,What types of industries contribute to Eastbourne's economy besides tourism?,"Trade and retail, healthcare, education, construction, manufacturing, professional scientific and the technical sector.",entity,"Health, education, and business services."
70,Adrienne Monnier,What is Sylvia Beach known for?,"Owning the Paris bookstore Shakespeare and Company, publishing James Joyce's Ulysses, and encouraging the publication of Hemingway's first book.",entity,"Sylvia Beach is known for being an American  writer,  and  the  owner  of  a  famous  Paris  bookshop  called  Shakespeare  and  Company."
71,Adrienne Monnier,What is Eastbourne known for?,"Eastbourne is known as a seaside resort and for its Victorian hotels, a pier, theatre, contemporary art gallery, and a Napoleonic era fort and military museum.",entity,"Eastbourne is known for its high standard of living, long, sandy beaches, and its reputation as a 'garden town'. It also hosts several high-profile events, including the annual Eastbourne International tennis tournament."
72,Adrienne Monnier,How many poems did E. E. Cummings write approximately?,"2,900",entity,"2,900"
73,Adrienne Monnier,What was the population of Eastbourne according to the 2021 census?,"101,700.",entity,"It was 101,400."
74,Adrienne Monnier,What was unique about E. E. Cummings' use of language in his poetry?,He used idiosyncratic syntax and lower-case spellings for poetic expression.,entity,"He used a unique, unorthodox style that broke away from traditional grammar and syntax."
75,Adrienne Monnier,What were William Carlos Williams' main professions?,"Poet, writer, and physician",entity,Physician and writer.
76,Adrienne Monnier,What roles did Jean Prévost undertake during his lifetime?,"French writer, journalist, and Resistance fighter.",entity,"He was a writer, a member of the 11, and a combatant of the Free French Forces."
77,Adrienne Monnier,When and where was Sylvia Beach born?,"14 March 1887, Baltimore, Maryland, United States",entity,"On March 14, 1887, in Baltimore, Maryland."
78,Adrienne Monnier,In which year did E. E. Cummings publish his first collection of poetry?,1923,entity,"1926, or 1923-24 in the Little Review, or 1922-23 in a small, self-published edition"
79,Adrienne Monnier,When was E. E. Cummings born?,"October 14, 1894",entity,"October 14, 1894"
80,Adrienne Monnier,"What phrase summarizes Williams' poetic method, as mentioned in his works?",No ideas but in things,entity,"No, but he did mention it in his essay, 'The, or, An, or, It, or, One, or, I, or, You, or, No, or, Me'"
81,Adrienne Monnier,What prestigious school did Jean Prévost attend in Paris to prepare for the École normale supérieure?,Lycée Henri-IV.,entity,Lycée Henri-IV.
82,Adrienne Monnier,What was one of William Carlos Williams' roles at Passaic General Hospital?,Chief of pediatrics,entity,He was an attending physician at Passaic General Hospital.
83,Alfred Vogel,Why did Heinrich Mann leave Germany in 1933?,Due to the rise of the Nazi party and his criticism of Fascism and Nazism,domain,"Heinrich Mann left Germany in 1933, after the Nazi party came to power."
84,Alfred Vogel,When was NRC Handelsblad first published?,1 October 1970,entity,1 May 1814.
85,Alfred Vogel,Who were the main scriptwriters for 'Zondag met Lubach'?,Tex de Wit and Pieter Jouke.,entity,"Sjaak, Maarten, and Wouter."
86,Alfred Vogel,When did 'Zondag met Lubach' first air and when did it end?,It aired between 2014 and 2021.,entity,It first aired on 1 January 2014 and ended on 2 December 2018.
87,Alfred Vogel,What is the district name where Feusisberg is situated?,Höfe District,entity,Andermanu.
88,Alfred Vogel,What was the occupation of Klaus Mann's father?,German writer,domain,Nazi  2nd  3rd  4th
89,Alfred Vogel,What show succeeded 'Zondag met Lubach'?,De Avondshow met Arjen Lubach.,entity,'Zondag met Lubach' was followed by 'Nieuwe toren' and 'Zondag met Otto'.
90,Alfred Vogel,What term is used to collectively refer to Appenzell Innerrhoden and Appenzell Ausserrhoden in political contexts?,beide Appenzell,entity,The two districts are collectively referred to as Appenzell.
91,Alfred Vogel,What was the name of Klaus Mann's father?,Thomas Mann,domain,Nelly and Thomas Mann.
92,Alfred Vogel,Who directed the movie 'The Blue Angel'?,Josef von Sternberg,domain,The movie 'The Blue Angel' was directed by Josef von  Sternberg.
93,Alfred Vogel,Where was Klaus Mann buried?,Cimetière du Grand Jas in Cannes,domain,"Cimetière du Grand Jas in Cannes, France."
94,Alfred Vogel,What significant event involving local peasants occurred in Thurgau in 1524?,"Local peasants occupied the cloister of Ittingen, driving out monks and destroying documents.",entity,The peasants rose against the local nobility and the monastery of Ittensee.
95,Alfred Vogel,What was the title of Heinrich Mann's novel that was adapted into the movie 'The Blue Angel'?,Professor Unrat,domain,"Pepe or The 12, or 1973."
96,Alfred Vogel,When was Klaus Mann born?,18 November 1906,domain,11 November 1919
97,Alfred Vogel,What led to the division of Appenzell into Innerrhoden and Ausserrhoden?,The Swiss Reformation,entity,The Reformation and a dispute over the Reformation.
98,Alfred Vogel,What was the name of Heinrich Mann's first wife?,Maria 'Mimi' Kanova,domain,Marie Hesse and Mela  (Marianne) Nord.
99,Alfred Vogel,Where was Klaus Mann born?,Munich,domain,"Munich, Germany."
100,Alfred Vogel,When did Heinrich Mann marry his first wife?,1914,domain,1926
101,Alfred Vogel,Who portrayed Heinrich Mann in the television adaptation of 'Tales from Hollywood'?,Alec Guinness,domain,Heinrich Needler
102,Alfred Vogel,Where was Heinrich Mann buried?,Dorotheenstadt Cemetery in East Germany,domain,Dorotheenstädtish-Fried  the  a double  cemetery in the Prenzlauer Berg neighborhood of Berlin
103,Alfred Vogel,When did Heinrich Mann die?,"March 11, 1950",domain,8 March 1950
104,Alfred Vogel,When was Bertolt Brecht born?,10 February 1898,domain,10 2 April 1898
105,Alfred Vogel,Where was Heinrich Mann born?,Lübeck,domain,"Sorau, in the Lusatian (Sorbian) part of Germany, now in the Oder-Spree district in Brandenburg, Germany."
106,Alfred Vogel,What was the occupation of Heinrich Mann's father?,Grain merchant and finance minister,domain,"He was a writer, a doctor, and a government (Regierungsrat) in Kammergericht in Schmiel, West Prussia."
107,Alfred Vogel,Who was Heinrich Mann's younger brother?,Thomas Mann,domain,"Nelly, Thomas and Otto Mann, and, as the youngest, Klaus Mann."
108,Alfred Vogel,When was Heinrich Mann born?,"March 27, 1871",domain,3 March 1875
109,Alfred Vogel,What was the name of Klaus Mann's first novel?,"The Pious Dance, Adventure Book of a Youth",domain,"An 18-Year-Old, or, A Lost Generation"
110,Alfred Vogel,What was the name of Heinrich Mann's second wife?,Nelly Kröger,domain,Käthe SchdCnemann.
111,Alfred Vogel,In what year was Klaus Mann's first novel published?,1926,domain,1933.
112,Alfred Vogel,What was the rank of Klaus Mann in the US Army?,Staff Sergeant,domain,Sergeant.
113,Alfred Vogel,When was Ernst Weiss born?,"August 28, 1884",domain,9 March 1884
114,Alfred Vogel,In what year was Klaus Mann's novel Mephisto published?,1936,domain,1974
115,Alfred Vogel,What was the name of Klaus Mann's most famous novel?,Mephisto,domain,Vivante
116,Alfred Vogel,What is the full former name of NRC?,NRC Handelsblad,entity,"NRC Hand-, Schoeier- en advertentieblad"
117,Alfred Vogel,What was the title of Heinrich Mann's work that was acclaimed by his brother Thomas Mann?,Die Jugend des Königs Henri Quatre and Die Vollendung des Königs Henri Quatre,domain,The title is not  specified.
118,Alfred Vogel,What is 'Zondag met Lubach'?,A Dutch weekly satirical television programme.,entity,A Dutch satirical and educational television program.
119,Alfred Vogel,How many districts is Thurgau composed of?,5,entity,Five.
120,Alfred Vogel,What was the name of the literary magazine founded by Klaus Mann in 1933?,Die Sammlung,domain,"Orde, and the American literary magazine, 2 1/2 A.M."
121,Alfred Vogel,Where was 'Zondag met Lubach' recorded?,In the main auditorium of the Theater Bellevue in Amsterdam.,entity,"The programme was recorded in the main auditorium of the EYE Film Institute, in Amsterdam."
122,Alfred Vogel,Who was Ben Black Elk's father?,Black Elk,entity,He had no recorded father.
123,Alfred Vogel,In which part of Switzerland is Thurgau located?,Eastern Switzerland,entity,It is in the east.
124,Alfred Vogel,Who acquired NRC Media group in 2015?,Mediahuis,entity,The Funke -Mediengruppe.
125,Alfred Vogel,What role is Ben Black Elk known as in relation to Mount Rushmore?,"the ""fifth face"" of Mount Rushmore",entity,He is known as the 'Sixth Face' of Mount Rushmore.
126,Alfred Vogel,What are the names of the two newspapers that merged to form NRC Handelsblad?,Algemeen Handelsblad and Nieuwe Rotterdamsche Courant,entity,The Algemene Handels- en  -Gemeenschapblad and the Nieuwe  Amsterdamse  -Handels-  -Courant.
127,Alfred Vogel,Who presented 'Zondag met Lubach'?,Arjen Lubach.,entity,Piet 2.0 and Sjef 2.0 presented it.
128,Alfred Vogel,In what book did Ben Black Elk serve as an interpreter for his father's interviews?,Black Elk Speaks,entity,The book The  Lonesome  End
129,Alfred Vogel,Who funded the literary magazine Die Sammlung?,Annemarie Schwarzenbach and Thomas Mann,domain,"The magazine was funded by the S. Karg-Elz, a publishing house in Munich."
130,Alfred Vogel,Where did Heinrich Mann live in exile?,"France, Spain, and the United States",domain,"The United States and the German, Soviet, and French (Lorraine) zones of occupied Germany."
131,Alfred Vogel,"What was the name of the play that premiered in Berlin in 1925, directed by Erwin Piscator?","Hoppla, We're Alive! (Hoppla, wir Leben!)",domain,"The play was not specified, but it is mentioned as a production directed by Erwin Piscator in Berlin in 1925."
132,Alfred Vogel,When was the most recent comprehensive biography of Ernst Toller published?,2013,domain,The question  does not specify.
133,Alfred Vogel,What was the name of the English author who wrote a poem in memory of Ernst Toller?,W. H. Auden,domain,W. H. Auden.
134,Alfred Vogel,Where did Ernst Toller commit suicide?,"Mayflower Hotel, New York",domain,"A 5th-story (or 6th, according to other sources) room in the  21  8th  Street  Park  Hotel,  in  New  York  City."
135,Alfred Vogel,Why was Ernst Toller exiled from Germany in 1933?,After the Nazis came to power,domain,He was exiled from Germany in 1933 after the Nazis came to power.
136,Alfred Vogel,How long was Ernst Toller imprisoned for his part in the armed resistance?,Five years,domain,Two and a half years.
137,Alfred Vogel,What was the name of the republic that Ernst Toller served as president for six days?,Bavarian Soviet Republic,domain,"The  Saxony an der  Oder  and  Stettin  districts, which he served as president for six days."
138,Alfred Vogel,What was the name of Ernst Toller's first drama?,"Transformation (Die Wandlung, 1919)",domain,"Transatlantic and Spring in 1813, a drama about the Silesian weavers' rebellion."
139,Alfred Vogel,What was the name of the US Army counterintelligence unit that Klaus Mann served in during World War II?,The Ritchie Boys,domain,"The US Army's 8207th 2d  (Counter-Intelligence) Group, also known as the 8207th 2d (CIC) Group, and the 6th 2d (CIC) Group"
140,Alfred Vogel,What was the occupation of Ernst Toller's father?,Pharmacist,domain,Apharmer or a travelling peddler.
141,Alfred Vogel,Where was Ernst Toller born?,"Samotschin, Germany (now Szamocin, Poland)",domain,"Sorben (Sorbs) in the Lusatia, a region of German, now in Saxony, Germany."
142,Alfred Vogel,When was Ernst Toller born?,1 December 1893,domain,12 December 1893
143,Alfred Vogel,How did Klaus Mann die?,From an overdose of sleeping pills,domain,He died of a heart attack in 1950.
144,Alfred Vogel,Why was the process of Klaus Mann's naturalization delayed?,Due to an investigation by the FBI into his political and sexual activities,domain,The process of Klaus Mann's naturalization was delayed due to his former Nazi Party membership.
145,Alfred Vogel,In what year did Klaus Mann become a US citizen?,1943,domain,1943
146,Alfred Vogel,What was the name of Ernst Toller's mother?,Ida (Kohn),domain,Ottilie (née Bina Mordes)
147,Amy Clampitt,What natural disaster struck New Providence in 1860?,a tornado,entity,A hurricane.
148,Amy Clampitt,Are the memberships at the American Academy of Arts and Letters permanent?,"Yes, memberships are elected for lifetime appointments.",entity,"No, the memberships at the American Academy of Arts and Letters are for life, but a member can be dropped by a two-thirds vote."
149,Amy Clampitt,Where was Elizabeth Bishop born?,"Worcester, Massachusetts",domain,"Worcester, Massachusetts."
150,Amy Clampitt,What award did Anne Sexton win in 1967?,Pulitzer Prize for poetry,domain,The 1967  Neustadt International  Poetry  Award and the 1969  Bess  2  Hoorn  Award for  poetry.
151,Amy Clampitt,How many members does the American Academy of Arts and Letters have?,300 members.,entity,200 members and 46  50  45  40  34  30  26  25  23  20  18  17  15  14  12  10
152,Amy Clampitt,What types of exhibits does the American Academy of Arts and Letters showcase?,"Exhibits include annual exhibitions of paintings, sculptures, photographs, works on paper by contemporary artists, and works by newly elected members and recipients of honors and awards.",entity,"Exhibits of American art, sculpture, and temporary exhibitions."
153,Amy Clampitt,What was Elizabeth Bishop's father's occupation?,A successful builder,domain,"He was a, farmer, and a local politician."
154,Amy Clampitt,"What is the population of Lenox, Massachusetts as of the 2020 census?","5,095",entity,"5,950."
155,Amy Clampitt,In which county is New Providence located?,Hardin County,entity,"Nassau and  other, smaller, islands."
156,Amy Clampitt,Where did Elizabeth Bishop attend high school?,Saugus High School and Shore Country Day School,domain,"Sharon, Massachusetts, and, for a time, the T. S. (Toll)  7th and 8th grade school in Waltham, Massachusetts, on the Charles River, about 10 miles (16 km)"
157,Amy Clampitt,Who starred in Anne Sexton's play Mercy Street?,Marian Seldes,domain,Jane Fonda
158,Amy Clampitt,What group of colleges is Smith College a member of?,Smith College is a member of the historic Seven Sisters colleges.,entity,"The 38,  6, and  3."
159,Amy Clampitt,What is the Five College Consortium and what role does Smith College play in it?,"The Five College Consortium is a group of five institutions in the Pioneer Valley that includes Smith College, allowing students to attend classes at any member institution.",entity,"The Five College Consortium is a program that allows students to cross-enroll in the classes of the other four colleges, in addition to Smith."
160,Amy Clampitt,When was Anne Sexton's first volume of poetry published?,1960,domain,To  (1960)
161,Amy Clampitt,When did Anne Sexton die?,"October 4, 1974",domain,"October 4, 1974"
162,Amy Clampitt,How did Anne Sexton die?,By suicide,domain,"By suicide, through a 100,  100 mg overdose of Seconal."
163,Amy Clampitt,What was the name of Anne Sexton's play that was produced in 1969?,Mercy Street,domain,"Belle, 1975, and 1976"
164,Amy Clampitt,What was the name of the book that won Anne Sexton the Pulitzer Prize?,Live or Die,domain,"To 1,500"
165,Amy Clampitt,"Which two villages are included within the town of Lenox, Massachusetts?",New Lenox and Lenoxdale,entity,Blandy-37 and New  8
166,Amy Clampitt,What is the primary goal of the American Academy of Arts and Letters?,"To foster, assist, and sustain excellence in American literature, music, and art.",entity,"To, in the words of the organization's 2008 by-laws, 'to  foster,  perpétuate,  and  1.2 promote  in  America  a , and  to  1."
167,Amy Clampitt,What are the names of two major cultural institutions located in Lenox?,Shakespeare & Company and Tanglewood,entity,"Tanglewood, the summer home of the Boston Symphony Orchestra, and the  190,000-square-foot (18,000 m3) Tanglewood (BSO) and the 28,000-square-foot (2,600 m3"
168,Amy Clampitt,What award did Elizabeth Bishop win for her book 'Geography III'?,The Neustadt International Prize for Literature,domain,The 1965  Neustadt International Prize for Literature.
169,Amy Clampitt,Which social movement was Grinnell College known as the center for?,The Social Gospel reform movement,entity,Abolition and woman suffrage.
170,Amy Clampitt,What was the name of Anne Sexton's first volume of poetry?,To Bedlam and Part Way Back,domain,To (or: An American  1972 poetry volume)
171,Amy Clampitt,Where did Maxine Kumin receive her B.A. and M.A. degrees?,Radcliffe College of Harvard University,domain,She received her B.A. and M.A. from  Smith College.
172,Amy Clampitt,Who introduced Elizabeth Bishop to the works of Victorian writers?,"Her aunt, Maude Bulmer Shepherdson",domain,"A teacher, Alice  Walker's great-aunt, and Elizabeth Bishop introduced her to the works of Victorian writers"
173,Amy Clampitt,What was the name of Elizabeth Bishop's partner in Brazil?,Lota de Macedo Soares,domain,"May 8, 1911"
174,Amy Clampitt,What was the name of the movie about Elizabeth Bishop's life in Brazil?,Reaching for the Moon (or Flores Raras in Portuguese),domain,"The movie is not specified, but it is mentioned as a film about Elizabeth Bishop's life in Brazil."
175,Amy Clampitt,What was the name of Elizabeth Bishop's last book of poetry published during her lifetime?,Geography III,domain,"A 20th Century Spring: 42 Poems, an anthology of American poetry, included five of her poems."
176,Amy Clampitt,Where did Elizabeth Bishop teach in the 1970s?,The University of Washington and Harvard University,domain,"The  16th 1,500 unnumbered edition."
177,Amy Clampitt,How did Elizabeth Bishop die?,"She died of a cerebral aneurysm in her apartment at Lewis Wharf, Boston",domain,"She died of a cerebral aneurysm on October 6, 1979."
178,Amy Clampitt,What was the name of Elizabeth Bishop's literary executor?,Alice Methfessel,domain,Robert  H.  Gallant and Alice  Keyes  (Frohman)
179,Amy Clampitt,What notable firsts occurred at Grinnell College in terms of sports?,The first intercollegiate football and baseball games west of the Mississippi were played there,entity,"It was the first school in Iowa to field a team in every sport for which the Iowa Intercollegiate 2.5-3.5 hour track and field, cross country, and field hockey are not officially recognized by the NCAA."
180,Amy Clampitt,What award did Elizabeth Bishop win for her book 'Poems: North & South—A Cold Spring'?,The Pulitzer Prize,domain,"The 1956  1,190 $1,000  1,191 Pulitzer Prize for poetry."
181,Amy Clampitt,When was Anne Sexton born?,"November 9, 1928",domain,"November 9, 1919."
182,Amy Clampitt,Where was Anne Sexton born?,"Newton, Massachusetts",domain,"Sexton was born in 1919 in 120, 8, 10, and 11 Massachusetts Avenue, Boston, Massachusetts."
183,Amy Clampitt,What happened to much of New Providence's business district in 1910?,It burned in a fire.,entity,It burned.
184,Amy Clampitt,What are some notable features on the Smith College campus?,"Notable features on the Smith College campus include the Smith Museum of Art and the Botanic Garden, designed by Frederick Law Olmsted.",entity,"The Smith College, a prestigious women's liberal arts college, has a beautiful campus with several notable features, including the Smith College Botanic Garden, the Smith College Museum of Art, and the  1,000-acre (400 ha) M."
185,Amy Clampitt,Who was Elizabeth Bishop's mentor and friend?,Marianne Moore,domain,Robert Frost.
186,Amy Clampitt,What was Elizabeth Bishop's major in college?,English,domain,"Classics and creative writing, with a minor in English"
187,Amy Clampitt,What was Elizabeth Bishop's first published book of poetry?,North & South,domain,A 1955 collection called  Poems: 1927–1950
188,Amy Clampitt,Where is the headquarters of the American Academy of Arts and Letters located?,"In the Washington Heights neighborhood of Manhattan, New York City.",entity,"The Beaux-Arts, 250, 251, and 252 West 120th Street in Manhattan, New York."
189,Amy Clampitt,What is unique about Smith College's academic structure?,"Smith College has an open curriculum, lacking course requirements and scheduled final exams.",entity,"Smith College is a, women's liberal arts, and a co-educational, graduate, and, co-educational, professional programs."
190,Amy Clampitt,What was the name of the play about Elizabeth Bishop's friendship with Robert Lowell?,Dear Elizabeth,domain,Bulrushing
191,Amy Clampitt,What technique did Dr. Orne use to recover supposedly repressed memories from Anne Sexton?,Hypnosis and sodium pentothal,domain,"The 'Cone of 100 questions' technique, also known as the 'cones of, for, and against'"
